set,R2,,d1,k1,d2,k2,Kd,n,k3
488,0.707131963,,0.015033759,0.293255721,2.843464824,0.000195319,103.2340971,1.865587592,0.047362762
357,0.705940611,,0.015396412,0.253725646,2.711722113,0.000190594,112.698354,1.703635377,0.048898457
231,0.705866512,,0.015335918,0.321354151,2.860811407,0.000187103,107.578572,1.624813073,0.049025922
132,0.705803963,,0.015099882,0.286834396,2.701114331,0.000186413,121.4442792,1.616421087,0.048655376
139,0.705432416,,0.01594142,0.382948357,2.40764109,0.000189321,127.1036376,1.970965141,0.041764961
340,0.704614385,,0.01571769,0.393598041,2.028996208,0.000102278,111.0652728,1.953840623,0.041986108
98,0.703787424,,0.015700793,0.282041761,2.104974518,0.000149952,102.635875,1.96945369,0.046896527
55,0.702064391,,0.0152389,0.378250481,2.14605341,0.000147512,100.8891955,1.971343184,0.045023417
263,0.701740215,,0.015892455,0.312720454,2.297643023,0.000183295,125.1095381,1.526042961,0.042042359
492,0.701151788,,0.01509436,0.425435758,2.34691844,0.000123442,108.08867,1.957779182,0.040037208
491,0.701058726,,0.01548477,0.379066572,2.553781146,0.000130571,103.7516366,1.520346423,0.04155425
396,0.700480659,,0.015863762,0.363003166,2.28896439,0.000117895,122.5821292,1.857020187,0.040715928
458,0.700222167,,0.015237261,0.372076172,2.50286722,0.00018098,103.8217731,1.656116971,0.04285377
424,0.699984606,,0.015035053,0.302653791,2.291440649,0.000114433,105.8907968,1.540156311,0.042296424
105,0.699762985,,0.015732575,0.34504194,2.319483839,0.000167772,116.0839653,1.601455302,0.044816263
383,0.699759984,,0.015724116,0.280443761,2.303550828,0.000193791,140.0183945,1.820696252,0.042577352
360,0.697889028,,0.0150412,0.287847767,2.007718693,0.000160047,110.3619904,1.617816735,0.041591357
327,0.697273826,,0.015231362,0.430213632,2.638333392,0.00011727,101.0392996,1.742797026,0.047454446
144,0.697181106,,0.015390452,0.332303141,2.556889443,0.00012531,138.5313364,1.863978198,0.04244139
186,0.696691634,,0.015199938,0.439069848,2.724580103,0.000116702,106.9551745,1.614407276,0.049157376
167,0.696496208,,0.015143473,0.437609831,2.426916726,0.000108611,122.3008034,1.940397048,0.046365855
174,0.696157851,,0.01547711,0.429119239,2.870494083,0.000140818,114.7735143,1.984620499,0.042422453
213,0.695816475,,0.01522612,0.281544858,2.383681151,0.000109164,123.1300808,1.725171632,0.045654036
226,0.694677414,,0.015152272,0.265368988,2.2333468,0.000194419,129.6366365,1.644564199,0.04032412
171,0.694158157,,0.015305925,0.444436016,2.571097409,0.000185339,147.1585911,1.949536054,0.045698202
301,0.692283456,,0.015571959,0.362789861,2.934433562,0.000151239,101.6007485,1.565920105,0.040579873
19,0.691648816,,0.015561243,0.315119175,2.843849158,0.000118386,109.6187058,1.825766521,0.049908966
142,0.688865917,,0.015248738,0.300349958,2.243026856,0.000108661,130.5156554,1.948227851,0.042533037
123,0.68863509,,0.015378206,0.269350057,2.326390881,0.000177502,121.8882616,1.70004506,0.04581051
32,0.687445949,,0.015291115,0.41037158,2.796963606,0.000140948,116.571355,1.672074532,0.040837248
477,0.686517872,,0.015720057,0.282761058,2.179964334,0.00010176,135.0922284,1.861120481,0.04429595
187,0.684181689,,0.015559234,0.391061382,2.491392252,0.000128032,101.545836,1.796761016,0.040019344
118,0.683707757,,0.015747135,0.357147713,2.729002577,0.000112181,115.4268801,1.79125591,0.049816245
276,0.682927745,,0.015355726,0.429623997,2.639046657,0.000127972,132.9368588,1.742128659,0.041886291
300,0.682525134,,0.015950683,0.286778203,2.039719377,0.000149675,109.6335223,1.649302127,0.046590566
204,0.681194979,,0.015588047,0.360663685,2.53144424,0.00012079,143.8742948,1.57389897,0.042662945
65,0.680492942,,0.015935249,0.276028182,2.307913665,0.000103013,145.5170102,1.647089397,0.046183431
387,0.678886743,,0.015015659,0.340208646,2.794696384,0.000117243,108.6599146,1.558429957,0.048554148
267,0.678717516,,0.015558899,0.439500191,2.252444419,0.000112259,139.1693903,1.872577704,0.040396169
294,0.677149595,,0.015803811,0.363572595,2.103268223,0.000168861,114.1392722,1.5335245,0.040655403
468,0.676746007,,0.015379529,0.308763093,2.368587316,0.000115229,121.4278665,1.563519349,0.041802256
268,0.675859237,,0.015875711,0.322047486,2.524610732,0.000110051,130.9573975,1.650884468,0.046580171
416,0.675694043,,0.015982627,0.359957732,2.782259469,0.000198412,130.7628471,1.894432099,0.048108379
34,0.675073011,,0.015359691,0.357217696,2.351045637,0.000159715,107.79689,1.879413774,0.048076185
20,0.674778803,,0.01501469,0.264279369,2.888395914,0.00014602,120.3983259,1.565619809,0.040264178
315,0.674703221,,0.015338888,0.330420369,2.899347298,0.000138912,134.2730942,1.685274402,0.042111213
109,0.67466663,,0.01559073,0.25149843,2.716858011,0.000134646,146.9201139,1.515397562,0.041464712
270,0.674305148,,0.015023737,0.429455679,2.110101715,0.000133623,100.1014177,1.552910323,0.048345131
430,0.673736975,,0.015479774,0.361300226,2.498135847,0.000123528,103.6955615,1.786281479,0.040861556
46,0.67315787,,0.015415967,0.290339992,2.519497708,0.000117297,101.271718,1.878873178,0.043521928
278,0.672991064,,0.015568609,0.287396939,2.413505508,0.000176439,104.7095656,1.68656776,0.04650401
80,0.672847481,,0.015623634,0.358479727,2.052440084,0.0001469,107.1143036,1.951780731,0.045947011
5,0.671310533,,0.015629685,0.260067338,2.476620353,0.000113223,118.7338768,1.821394761,0.044444464
257,0.670675535,,0.015678516,0.367007974,2.84154393,0.000138367,112.652668,1.707069572,0.041270862
197,0.669906864,,0.015412319,0.253477207,2.48668257,0.000108761,132.4347311,1.920036648,0.046427974
356,0.668870641,,0.0154991,0.435812981,2.106682198,0.000139813,117.0449706,1.562170542,0.04781229
230,0.665285752,,0.015355396,0.382648352,2.644759719,0.000106376,141.9620285,1.545778837,0.049355218
212,0.665139677,,0.015724454,0.423025313,2.284946176,0.000101666,137.3382187,1.947107233,0.044411418
175,0.66490673,,0.015719719,0.289942063,2.239089283,0.000111974,123.2299712,1.755376495,0.040099795
192,0.664710943,,0.015500434,0.252634332,2.349457396,0.000112936,109.027684,1.692562464,0.04195801
39,0.664178467,,0.015055444,0.284316551,2.099292243,0.000157589,137.3567819,1.655958167,0.047659612
295,0.663316174,,0.015168905,0.424769439,2.515074799,0.00010924,101.7244104,1.714123108,0.04575262
428,0.662836435,,0.01562834,0.29371574,2.848080268,0.000120261,139.4518182,1.873475764,0.047338108
448,0.662819922,,0.015394425,0.323882548,2.378853548,0.000171733,129.6541587,1.98881181,0.048789465
147,0.661543977,,0.015729191,0.262730526,2.8492353,0.000119568,105.6192238,1.675445106,0.047847867
420,0.661170534,,0.015039258,0.341276827,2.292679783,0.000165806,143.2921158,1.501223147,0.047574609
480,0.661072017,,0.015733591,0.327905174,2.72937144,0.000109063,142.500279,1.79486673,0.049671944
342,0.660552654,,0.015281578,0.418081456,2.882156563,0.00019855,110.5710118,1.927230774,0.046830297
324,0.660501466,,0.015516782,0.293658198,2.650485148,0.000109215,102.0825019,1.510175149,0.04847476
326,0.65958677,,0.015610195,0.428783064,2.725316684,0.000110663,145.6744342,1.528679327,0.048435114
29,0.659270458,,0.015782406,0.408046486,2.969141722,0.000122165,100.8346676,1.546668478,0.048219436
236,0.658628098,,0.015600795,0.266672013,2.655863995,0.000115122,105.5050857,1.515688225,0.046145659
248,0.658534508,,0.015247098,0.347212054,2.654069835,0.000122193,128.225172,1.536468438,0.042841022
69,0.657146766,,0.015426251,0.300821105,2.949543261,0.000130843,140.9487572,1.681077834,0.044629976
23,0.656934763,,0.015749507,0.270089899,2.043858747,0.000101057,139.414128,1.890077159,0.040384152
86,0.656909644,,0.015270405,0.335640283,2.594836107,0.000177912,112.2423266,1.785425216,0.049172004
94,0.656534399,,0.015682564,0.370330668,2.95034066,0.000129729,139.9994716,1.511479063,0.044742987
178,0.656332785,,0.015608852,0.396384075,2.579799521,0.000182745,141.1584623,1.679305511,0.048101223
442,0.653642269,,0.015844321,0.294811178,2.968339241,0.000133469,105.76207,1.620767063,0.044003682
441,0.653059427,,0.015463132,0.370693638,2.313847878,0.000104742,101.0939383,1.744636358,0.043292692
43,0.652584008,,0.015177392,0.40884675,2.938005165,0.000116433,134.0373814,1.642042871,0.049047807
133,0.650609545,,0.015430234,0.383473932,2.885274552,0.000121013,111.4863779,1.786795434,0.046400355
314,0.649670014,,0.015263179,0.412386602,2.145183436,0.000143744,118.8141413,1.965491645,0.049491235
289,0.649632121,,0.015410993,0.366792315,2.80036789,0.000114116,115.5205212,1.721701021,0.047730564
176,0.648886602,,0.015941078,0.33262884,2.655505066,0.000197771,149.4435203,1.74547306,0.048727811
260,0.646780346,,0.015006617,0.401700502,2.342798489,0.000108787,147.9563145,1.661684719,0.041458544
2,0.646332298,,0.015565595,0.365214683,2.320738137,0.000106745,130.9396991,1.669831251,0.042104949
311,0.645977202,,0.015300328,0.437952927,2.254881169,0.000100847,104.5964106,1.826817304,0.043180133
90,0.64537086,,0.015423596,0.325600452,2.274162931,0.000103491,116.4296443,1.523557235,0.042729637
18,0.645115286,,0.015268434,0.373683444,2.304173585,0.000155743,108.8362889,1.60961523,0.048760441
456,0.644345424,,0.015767474,0.297305438,2.472941084,0.000104911,146.6820231,1.619679475,0.046097631
433,0.644290229,,0.015781048,0.275218145,2.259762582,0.000103634,114.4791602,1.662003441,0.042697866
241,0.643153908,,0.015401713,0.285544724,2.898563681,0.000126415,126.5209018,1.856842118,0.044603427
207,0.642775056,,0.015282893,0.364428413,2.871270112,0.000125223,103.0110966,1.759927296,0.044216946
494,0.642215715,,0.015252347,0.309126281,2.269863896,0.000157808,104.1590887,1.525604009,0.048883911
269,0.641165439,,0.015081377,0.271416105,2.566930827,0.000111716,119.490509,1.543556971,0.04466983
48,0.639932273,,0.015088192,0.354985046,2.502528968,0.000115896,106.5511845,1.583891774,0.041501739
158,0.639089264,,0.015108655,0.403119689,2.935623613,0.000122731,146.6027453,1.84689748,0.045542112
451,0.635749024,,0.015092412,0.302416689,2.999391864,0.000134335,127.5683097,1.823666769,0.042799616
103,0.632819508,,0.015964414,0.270566585,2.201579008,0.000100104,136.1369761,1.773480538,0.04264391
354,0.631517334,,0.015184904,0.405893587,2.905623864,0.000135645,126.0600449,1.59762065,0.040492435
478,0.631241387,,0.01538681,0.403752046,2.789036363,0.000122109,145.1045813,1.577525402,0.043189769
124,0.631099269,,0.01533196,0.413600361,2.651560046,0.000191521,102.5388186,1.834365633,0.045207983
106,0.627989186,,0.015001452,0.289431242,2.134482717,0.000158685,106.6088038,1.584499434,0.046879089
281,0.624281213,,0.015352093,0.26625435,2.296090858,0.000198733,100.6712603,1.86701933,0.041206448
27,0.623503528,,0.015203535,0.385281386,2.666654458,0.000181903,107.5931128,1.991674596,0.049311184
359,0.622886016,,0.015557561,0.353527458,2.690911711,0.000125716,117.8704674,1.650251349,0.040240226
157,0.622434851,,0.015975752,0.260169267,2.218605113,0.000176847,143.6217274,1.628712993,0.048158502
156,0.62205489,,0.015039582,0.318970458,2.888005559,0.000121125,149.2013402,1.713794391,0.044906358
259,0.62109629,,0.015441857,0.308884108,2.339318026,0.000107636,113.5699166,1.988239747,0.040882837
252,0.619638244,,0.015301645,0.337288357,2.589230887,0.000114063,124.1661982,1.726330056,0.042479289
166,0.619520942,,0.015664356,0.258391257,2.361554993,0.000102066,148.6779622,1.767029783,0.044345399
134,0.61721856,,0.015521456,0.366433165,2.787905736,0.000124675,102.5111051,1.774501229,0.041668769
406,0.617133789,,0.015749846,0.389990169,2.378210607,0.000198275,123.1633686,1.677213355,0.041283143
293,0.613560388,,0.015616913,0.329709008,2.022425373,0.000146358,106.9407199,1.854528779,0.048255316
497,0.612391452,,0.015427579,0.396151154,2.916640568,0.000126152,125.0250207,1.907557217,0.042593189
316,0.611742507,,0.015381184,0.320285568,2.395307407,0.000110586,137.9521312,1.589216707,0.04032712
389,0.611384288,,0.015095984,0.292796423,2.483323964,0.00019223,112.4549093,1.628556816,0.045950428
437,0.607805531,,0.015325035,0.377732065,2.537267264,0.000111638,112.5157211,1.716919748,0.041724596
35,0.607388135,,0.01564314,0.274249237,2.73195488,0.000102302,105.9337405,1.866661293,0.049756994
209,0.607160362,,0.01560348,0.375812733,2.729740353,0.000113564,125.4990544,1.834189737,0.044134799
205,0.604792655,,0.015292102,0.428699061,2.02954474,0.000138048,108.0010532,1.778419321,0.04898947
199,0.604625295,,0.015217279,0.277437899,2.724211887,0.000124128,137.989426,1.728152009,0.040806884
59,0.603755906,,0.015062247,0.276840604,2.426588738,0.000188404,105.3483473,1.644879637,0.046083918
128,0.603212972,,0.015960294,0.298589719,2.69564384,0.000101104,139.6970526,1.784227137,0.049557542
206,0.602820599,,0.015095335,0.339343212,2.387227618,0.000185082,125.9919127,1.556488394,0.045511635
153,0.596827641,,0.015042171,0.300467676,2.253053359,0.000190374,130.4451151,1.840885667,0.043726351
11,0.593134286,,0.015569279,0.442697867,2.168503872,0.000155312,106.9262673,1.598080323,0.046559387
395,0.59311655,,0.015272704,0.258239423,2.966333989,0.000131388,138.1013712,1.511913951,0.04166567
53,0.592086617,,0.015755607,0.360946453,2.044687629,0.000148538,111.2154846,1.547558632,0.047919099
194,0.5906651,,0.015675481,0.442611138,2.643687578,0.000109543,147.1784817,1.742964158,0.043215477
374,0.58931659,,0.015812653,0.36917155,2.697101554,0.0001138,108.2056031,1.77331048,0.042631224
355,0.588987959,,0.015681889,0.26165174,2.053272445,0.000173568,112.6831232,1.582525392,0.044029875
367,0.58821968,,0.015752895,0.376623565,2.891129876,0.000119651,125.7707373,1.515542887,0.043444304
264,0.587191459,,0.015059979,0.409247471,2.246060469,0.000180813,141.1775419,1.52282691,0.04342815
183,0.586406995,,0.015168579,0.379289448,2.506252259,0.000193299,113.2174252,1.758914989,0.044919721
271,0.586376313,,0.015274019,0.2684544,2.19682328,0.000181693,123.5468257,1.906459993,0.045813918
434,0.585869676,,0.015296708,0.25332826,2.433814721,0.000100568,144.4393161,1.914520984,0.04451394
38,0.585864495,,0.015683913,0.282484189,2.858106116,0.000124617,102.4003259,1.808689041,0.04155116
362,0.585596426,,0.01582116,0.432834613,2.240905765,0.000160011,149.2416763,1.553953076,0.049590728
191,0.579536029,,0.01517119,0.448459702,2.026803561,0.000140493,129.6892102,1.607147484,0.049520694
365,0.579127391,,0.015326024,0.433004256,2.382714847,0.000161795,105.6334997,1.812856454,0.049786611
351,0.578812265,,0.015434882,0.305932851,2.347552922,0.000176806,128.2771734,1.807475351,0.049469153
426,0.578761501,,0.015466459,0.341879152,2.942774065,0.000106548,119.2968692,1.784569363,0.049102561
479,0.577957758,,0.015160749,0.389074321,2.640830661,0.000103706,128.6243886,1.621077936,0.044943115
485,0.57655022,,0.015839209,0.273016151,2.078400876,0.000183507,100.5624694,1.56501939,0.041473966
279,0.575223901,,0.015422933,0.327648291,2.501176416,0.000184229,123.5635248,1.747315216,0.049539114
81,0.574742693,,0.015997075,0.401936686,2.298885511,0.000170823,144.6151183,1.6360702,0.048720562
45,0.574569143,,0.015366301,0.42285958,2.400492817,0.000177215,100.0202753,1.691426699,0.045660828
250,0.574241826,,0.01598469,0.365501019,2.794318692,0.000116514,142.1348155,1.599000066,0.042548858
113,0.574079643,,0.01575798,0.298823821,2.994126513,0.000127441,126.0770837,1.863799462,0.041989231
335,0.573723689,,0.015329651,0.393675166,2.153899064,0.00018637,119.0230831,1.515106955,0.040174431
234,0.573494339,,0.015866151,0.331068393,2.710256498,0.000114301,118.253427,1.513219365,0.042130011
44,0.573299895,,0.015329321,0.316728535,2.036413918,0.000163184,143.0985801,1.722196395,0.046997794
61,0.572587325,,0.015114832,0.388388848,2.244239809,0.000169878,102.8302634,1.57903888,0.045117284
321,0.570418357,,0.015279277,0.345177174,2.279394136,0.000194913,104.3281573,1.562620015,0.04098331
435,0.567238119,,0.015928051,0.310400803,2.755688577,0.000119983,123.9147279,1.506559066,0.040694734
47,0.566160579,,0.015462799,0.345718639,2.318856944,0.00017742,105.6477776,1.581463466,0.046131932
432,0.564384931,,0.015354735,0.334524196,2.431513214,0.000101127,130.6038845,1.732133856,0.042092423
159,0.564123206,,0.015712619,0.351937919,2.363470826,0.00018551,145.30083,1.829797808,0.047947622
219,0.564074185,,0.015362334,0.369026916,2.214710412,0.000163448,129.2866888,1.833486321,0.049193953
446,0.563151522,,0.015184577,0.292739062,2.946754061,0.00010569,149.3829384,1.970020348,0.049425018
346,0.561793016,,0.015728176,0.433173965,2.19444927,0.000184144,117.5205106,1.80834219,0.04163469
28,0.561562686,,0.015015013,0.320473883,2.964330091,0.000113721,138.6999478,1.914704584,0.04556922
33,0.556234134,,0.01510508,0.31419442,2.106966946,0.000180855,127.2755407,1.613788147,0.043087091
330,0.549214013,,0.015143148,0.299879549,2.645117195,0.00010496,128.398592,1.684628095,0.043544595
227,0.545994553,,0.015790557,0.388008551,2.13102369,0.000177748,135.9898588,1.923169241,0.04444777
239,0.544356606,,0.015899636,0.252386961,2.45694995,0.000105861,105.2060599,1.615956139,0.04045029
444,0.537484096,,0.015750523,0.352282862,2.046899623,0.000188797,143.8937414,1.826642132,0.041310789
381,0.533698394,,0.015914693,0.39895526,2.818975143,0.000112493,101.3949794,1.973045279,0.041945529
77,0.533160657,,0.015755946,0.356169398,2.480640345,0.000103156,149.8277763,1.7796135,0.040731073
277,0.53303539,,0.015623298,0.438210425,2.161773401,0.000162282,119.9759849,1.524580279,0.046868629
127,0.529036908,,0.01573596,0.444523102,2.206046852,0.000164319,115.5829908,1.88898999,0.047620633
102,0.526010175,,0.015602138,0.320725142,2.160021064,0.000196405,102.1239012,1.901895014,0.040429235
111,0.525870247,,0.015319431,0.367079888,2.735280039,0.000104186,140.872578,1.793146385,0.043778421
436,0.524478587,,0.015683239,0.355332975,2.965532267,0.000109924,121.411456,1.569076693,0.044983248
215,0.523875851,,0.015484103,0.415957102,2.761654148,0.000102823,106.0626762,1.593183956,0.044322316
200,0.523147206,,0.015825925,0.292280573,2.107821421,0.00018989,117.5681707,1.627151903,0.042321599
450,0.517998884,,0.015309547,0.416038608,2.567277784,0.000195861,133.7478413,1.811466251,0.047983299
476,0.517051407,,0.015470452,0.319158,2.688730454,0.000111458,122.6649952,1.836125524,0.040058059
275,0.516196742,,0.015925653,0.436582155,2.906802232,0.000117433,145.3401116,1.946547166,0.040670526
190,0.514916257,,0.015189478,0.426604332,2.990890892,0.000121181,118.3653578,1.937979613,0.040159493
125,0.510273585,,0.01552179,0.36881007,2.966734931,0.000119541,111.0202488,1.922800436,0.0404834
422,0.507610386,,0.015532145,0.380182262,2.321993114,0.000195681,122.3173341,1.550826914,0.043431381
58,0.5022292,,0.015964758,0.408206413,2.150408572,0.000187233,113.0645095,1.769403643,0.041733907
398,0.501098673,,0.015329981,0.298706747,2.163819591,0.00018504,113.5238773,1.552463642,0.044239974
378,0.493523478,,0.015141844,0.256927257,2.951537163,0.000108085,105.1349882,1.620145494,0.044550376
407,0.491889088,,0.015323716,0.438124576,2.99331728,0.00011056,144.6346651,1.595630262,0.043032643
117,0.485978701,,0.015908532,0.449075188,2.679298753,0.000102657,137.691349,1.684951218,0.041273932
404,0.485864415,,0.015887669,0.329515267,2.157978466,0.000182408,110.9452494,1.543853035,0.044507319
202,0.482959082,,0.015045731,0.430297931,2.908767241,0.000112519,141.8853017,1.572692013,0.040613089
126,0.477655675,,0.015541504,0.286441272,2.958726376,0.000106646,138.4564638,1.829271483,0.044686446
472,0.475262241,,0.015214005,0.409969758,2.214411103,0.000185168,126.5551063,1.520783862,0.043892539
188,0.473929957,,0.015815034,0.308823595,2.909160402,0.000101384,103.0946653,1.945987259,0.045393306
353,0.473841977,,0.015196342,0.449163183,2.172023736,0.000167849,126.503803,1.662322224,0.047074764
463,0.473680405,,0.015967849,0.420463731,2.810985515,0.000107761,146.0687395,1.833837995,0.040925432
385,0.472855681,,0.015178045,0.375739108,2.229124922,0.000186844,145.3794038,1.856486032,0.046114778
70,0.471752175,,0.015243491,0.374636457,2.426260795,0.000182661,104.4692574,1.521513207,0.048427909
371,0.470789112,,0.015411656,0.394988602,2.115813248,0.000166421,103.7656601,1.838592208,0.046352062
155,0.468536851,,0.01595892,0.429960832,2.211121372,0.000175504,142.9246215,1.672234882,0.047617091
60,0.450346839,,0.015283222,0.293313184,2.902876197,0.000106474,102.6497477,1.706414906,0.041982985
245,0.450234993,,0.015358369,0.444174859,2.995745636,0.000104162,106.2635548,1.657546893,0.043366819
91,0.448597611,,0.015953085,0.298882374,2.01533098,0.00018954,127.6027974,1.871141703,0.042812352
208,0.448031837,,0.015120361,0.442351053,2.205152559,0.000166152,100.8074146,1.685597649,0.04761355
499,0.446634941,,0.01554953,0.329063646,2.75717876,0.000101854,103.02502,1.611005002,0.041307716
120,0.444550529,,0.015018889,0.426520756,2.059386753,0.000157844,116.6816936,1.572993666,0.047758975
449,0.438933184,,0.015820819,0.288977934,2.107536557,0.000168978,109.7076349,1.771101209,0.049237882
285,0.430587201,,0.015056092,0.34551549,2.95912629,0.000105959,133.8382553,1.546816802,0.041827138
469,0.410767732,,0.015445179,0.251892946,2.83463945,0.000103562,117.8386101,1.815291878,0.041096256
464,0.409431219,,0.015828309,0.424270385,2.457282042,0.000190726,104.5257508,1.841415333,0.048115536
376,0.400523013,,0.015573969,0.355960108,2.257625665,0.000192719,115.4580854,1.918012395,0.045708401
361,0.398435143,,0.015277305,0.255471552,2.315412048,0.000195364,101.8344584,1.762629633,0.047755423
238,0.375064466,,0.01565425,0.397628634,2.466265502,0.000192497,112.6222209,1.68220665,0.049190294
71,0.373898053,,0.015474113,0.368521141,2.183207709,0.000180479,114.4946337,1.865945423,0.047243135
338,0.373501034,,0.015706874,0.342080163,2.482652787,0.000195049,111.5617431,1.598846739,0.049953533
154,0.370854721,,0.015057064,0.279675557,2.005277998,0.000190154,100.44022,1.954402789,0.042192731
36,0.36737485,,0.015715324,0.389379365,2.032564319,0.000166998,109.3966981,1.55932688,0.04676764
95,0.360515105,,0.015473448,0.375444751,2.37564058,0.000184997,107.404236,1.615491324,0.04955017
401,0.344047347,,0.015953771,0.306773178,2.210822548,0.000187926,119.1679503,1.952716776,0.048673474
470,0.33653142,,0.015449831,0.254771752,2.0107058,0.000180688,102.3726498,1.945614078,0.046241866
210,0.324782261,,0.015527134,0.331847699,2.230028938,0.000189671,110.3918264,1.690453793,0.047162382
216,0.244391015,,0.015230051,0.41922983,2.024339666,0.000174291,106.1774174,1.820172546,0.045998303
334,0.214322045,,0.015800751,0.326814808,2.027625526,0.000176683,118.4613828,1.609923965,0.048417104
288,0.172636537,,0.015342518,0.328097969,2.043582528,0.000186542,131.6672968,1.516124324,0.046983813
72,0.024656413,,0.015027616,0.385205905,2.10469004,0.000198458,119.0874468,1.582980722,0.045596344
493,-0.072466963,,0.015960637,0.353735318,2.101847366,0.000194643,131.4006347,1.66487469,0.049439725
21,-0.126476714,,0.015112881,0.375077129,2.024066084,0.000199838,107.7240682,1.630588277,0.044979902
