"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
12.589753,8.661817,4.028023,3.116981,0.278550,0.283756
16.707354,11.410902,6.315422,4.547179,0.212400,1.453703
5.337069,3.660766,2.998036,0.335470,0.111299,0.334859
5.320347,4.022564,2.860248,5.079926,0.146444,0.297427
19.883055,13.264770,7.146842,10.172236,0.125101,0.540921
10.901210,7.599190,6.299149,5.580470,0.213021,-0.414660
6.228438,4.736696,2.572249,2.471929,0.013389,-0.284198
5.758031,4.174035,2.644812,3.824240,0.086100,0.102455
8.660386,5.757779,2.886746,3.191466,0.222497,0.541251
7.098860,4.866700,1.750868,3.981843,0.138110,0.247924
8.173986,5.688153,3.577669,3.566997,0.226898,2.134875
8.389848,5.684154,2.520850,5.963274,0.166061,9.500205
17.645546,11.872235,6.716022,8.933209,0.092899,1.792528
14.537075,9.950675,7.668217,9.286837,0.121728,1.218741
26.938398,18.009346,10.332302,10.668994,0.041494,1.467663
16.391159,10.667920,4.793072,5.296912,0.183409,-0.056092
16.220131,10.764991,6.269999,9.080029,0.320360,9.930543
30.445957,19.977247,8.828524,11.870713,0.109971,1.713606
7.311736,5.015025,2.893596,4.272639,0.142263,0.249874
13.456495,9.116370,8.792933,8.883037,0.280821,0.519172
4.879422,3.227393,2.324991,-0.228121,0.223859,1.497422
19.808802,13.169994,5.995057,8.032375,0.216192,0.507153
17.505756,11.897583,5.442490,4.015519,0.155429,1.715388
6.273981,4.256871,2.730122,2.826276,0.042328,0.259320
27.778038,18.020020,11.887505,12.386799,0.037382,1.922051
24.821688,8.968987,12.723948,11.006352,0.111319,3.367281
14.456067,9.370337,15.832713,17.159199,0.255314,2.005395
23.764429,15.825182,11.513320,8.865338,0.424141,1.517629
4.541615,2.999914,2.225492,1.828300,0.064584,2.138676
11.623253,7.839990,6.194348,7.206248,0.339801,1.521043
38.273346,24.049364,15.811652,37.216190,0.497547,16.183908
42.313206,25.156378,15.597007,41.725422,0.394634,29.547110
23.761299,15.532869,12.813358,12.634443,0.388368,4.787263
13.391543,8.534005,4.378226,3.438915,0.295683,1.497963
7.018493,5.243103,2.758302,5.342497,0.277848,0.678931
25.186787,13.178224,17.062008,15.459311,0.386794,2.362270
13.090951,8.520841,12.740895,14.691248,0.112868,1.687847
29.492918,18.158295,20.090813,16.017818,0.384097,5.033338
17.217215,6.670646,11.724155,36.999790,0.421251,66.275162
34.795990,17.261652,36.306171,80.242569,1.773771,181.739075
12.866277,8.685319,4.029589,6.555079,0.322911,0.936610
5.088293,3.453601,2.437999,3.664815,0.022526,1.445664
12.148429,8.416544,6.741140,9.882555,0.298168,2.369337
12.626676,7.988117,5.112097,6.131479,0.173897,0.743187
5.806241,4.152910,2.167433,3.944937,0.051742,-0.702475
9.530075,6.446604,3.109264,4.329719,-0.034391,2.714131
15.372277,10.463293,4.919164,3.848542,0.079534,0.267669
6.532288,4.519446,2.630918,3.877373,0.165104,-0.168222
33.298737,20.915190,24.150648,26.738695,0.436914,3.874463
8.487592,5.880934,3.255443,3.707435,0.241581,0.063710
