"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
10.759620,7.017243,4.439323,5.807326,0.152976,8.325255
24.282942,16.427156,6.600653,20.996094,0.079439,10.638312
5.714094,4.095581,3.944563,2.138669,0.157643,2.390631
9.961536,7.119265,4.330231,1.624945,0.138265,6.476276
24.521143,17.034111,8.481747,17.048630,0.435434,24.446569
4.986704,3.258804,1.351556,8.761499,0.168141,2.259970
31.839336,16.987997,11.001257,31.580090,0.307631,21.268501
33.174755,14.004774,10.530902,29.739502,0.299371,21.758024
20.832756,13.923327,5.489891,15.139832,0.055970,8.136164
22.630312,14.632146,5.105701,14.162725,0.209025,13.595203
18.921577,12.867618,4.996154,9.241020,0.101870,4.971674
14.543845,10.267044,5.289516,24.485491,0.294693,5.523014
27.121756,18.012053,9.527294,20.490686,0.362312,29.064140
17.965776,12.215510,13.228234,33.772892,0.239826,29.533834
24.034939,16.204317,3.726487,15.751661,0.037468,11.178044
26.730396,16.914345,8.048099,17.407837,0.327166,14.429690
18.634277,9.974793,5.374686,11.559530,0.307773,14.326884
29.239645,19.519976,7.916691,18.529711,0.324850,21.158041
8.263805,5.777051,2.807552,11.817913,0.304752,15.449368
24.438837,15.924614,6.430580,15.482117,0.276503,6.648534
16.983051,10.920520,11.473900,43.688583,0.241775,11.297020
8.649980,5.699344,2.829978,8.909444,0.148180,3.784551
14.554029,10.118598,4.990846,7.971752,0.245819,6.584681
42.459408,25.595530,9.412995,23.048605,0.282413,27.115803
32.579914,18.200499,25.238314,63.778645,0.753686,35.066593
14.744198,9.981436,6.962047,27.509573,0.239085,21.693336
21.545462,14.149380,8.381794,15.663713,0.152818,9.541164
12.466696,8.444128,7.065361,9.899985,0.325351,11.788095
18.412477,12.412271,5.670527,12.157361,0.201314,7.986896
5.281274,3.666301,2.654364,3.397248,0.126484,1.328470
11.946381,7.796798,3.042172,13.329583,0.081312,14.065242
7.540679,5.085999,2.668825,5.971848,0.117974,1.090725
16.949242,11.434968,5.758194,17.082659,0.171954,16.631647
24.808260,16.703279,21.442936,55.352497,0.969452,59.775715
4.851556,3.559151,1.693080,6.051886,-0.006505,1.808434
17.164423,12.119674,5.454073,9.744019,0.228618,21.932739
23.005245,15.401879,5.951321,16.026365,0.197676,11.387399
18.264709,12.372881,3.872310,13.679294,0.094476,4.120188
29.041262,18.878822,19.247599,57.613968,0.204131,12.868417
15.381987,6.439245,6.838733,22.331720,0.283726,14.450693
32.421066,18.885206,16.653149,28.496996,0.299997,14.128397
22.991320,15.011976,5.800694,11.618296,0.169506,2.826310
21.072006,14.036743,10.626015,14.509492,0.204236,3.912781
21.133924,14.215435,4.304345,12.256026,0.153593,10.209072
22.971422,15.095824,27.214071,38.194366,0.232336,10.896873
17.892927,12.146309,7.728948,15.738585,0.298809,16.478758
5.892436,4.309450,3.179914,13.868468,0.206411,5.713517
22.164974,14.488976,5.118364,19.022520,0.372060,22.935528
21.714451,14.760465,7.447805,14.816878,0.179603,5.715008
22.705116,15.334229,12.309934,25.516909,0.245345,19.994038
42.732227,24.059734,38.829365,69.389229,0.763072,52.772758
8.539976,4.799144,3.364432,9.314698,0.158912,5.491663
10.675275,7.721845,3.377441,7.290837,0.064303,2.235765
18.476171,12.727775,9.448317,18.918846,0.236111,7.587027
31.041920,20.786446,20.326597,39.603577,0.620562,29.623440
34.699734,22.508739,12.528284,31.986912,0.533710,5.271217
18.650789,12.046729,5.862505,11.896547,0.213125,6.391775
7.654961,4.932081,2.058426,8.608067,0.160014,5.022266
10.628869,7.364878,3.501261,2.599784,0.113667,5.854687
13.006109,8.841712,6.469510,9.589180,0.295119,11.478390
5.301213,3.685157,1.574346,8.684024,0.216710,7.771821
14.875994,6.089916,4.751132,17.955837,0.430662,12.866410
20.529781,10.432739,6.028707,17.816027,0.298409,9.343477
8.747533,5.965855,2.344076,7.477372,0.135265,1.485372
43.484383,25.191650,12.845470,33.925526,0.430577,18.347321
34.472832,20.291008,9.056514,19.153427,0.440172,9.468585
22.341408,14.863501,7.468389,19.712473,0.269612,9.217776
32.107307,15.855700,37.042381,100.227333,1.510789,98.220726
36.333195,19.693029,14.664743,33.575916,0.357693,22.864729
29.452845,19.345116,13.765134,24.852619,0.311205,6.625662
12.815775,8.882127,5.474206,13.429393,0.125799,11.041044
23.182497,14.170050,7.382812,18.875975,0.151568,14.835883
18.635469,9.215731,4.949463,9.831028,0.131004,7.908341
5.799311,4.261543,3.591836,8.334630,0.124107,3.245892
30.681665,18.457214,14.053715,41.136780,0.099123,15.636653
42.773315,25.598879,26.698854,55.069798,0.679903,44.447655
52.753574,26.739836,28.139830,53.179726,0.649043,47.003941
20.842636,14.007905,9.674728,18.101675,0.205372,10.809752
9.646430,6.670646,5.747595,12.155473,0.113844,8.503421
34.159729,21.595148,7.703045,17.486176,0.408313,17.032440
7.433041,5.175797,2.163702,9.022723,0.294315,5.248468
9.599309,6.352771,2.345062,10.541173,0.276315,12.571017
17.145576,11.407267,7.134335,12.397945,0.244551,4.610640
44.804302,28.251789,15.406650,53.493710,0.713646,31.990704
34.087666,22.097246,14.649578,37.089851,0.126806,13.603415
17.787165,12.183908,4.524765,13.755100,0.276590,11.989784
9.374270,6.770666,3.310641,10.492024,0.090257,0.442820
7.661829,5.343421,9.150802,10.462396,0.225870,4.359781
12.495164,8.616607,8.508647,18.434021,0.347551,30.510067
18.045797,12.289625,4.091876,11.410485,0.402433,11.107430
