d1,k1,d2,k2,Kd,n,k3
0.016003807,1.431638382,0.002357762,0.009828789,114.5952633,3.452161599,0.025951751
0.017459753,0.240344027,0.002802206,0.003694026,107.7705254,2.171211098,0.003838545
0.018308509,1.098584161,0.000172783,0.058322124,2.536101709,3.588796205,1.037130326
0.01516706,0.23942344,0.000299112,0.130566972,2.268993926,1.129355742,2.802205622
0.016608882,0.938642037,2.507071193,8.929627309,0.109858416,1.999306973,5.401321148
0.015181611,5.765451635,0.002585235,0.186566358,318.0533688,1.157891442,0.002516711
0.019167253,0.315621563,3.541332187,0.001858518,2.20039171,0.559612464,9.980830188
0.016266839,0.161870112,8.301692956,3.060788587,1.476272965,1.789429865,2.394234402
0.018614775,0.167558578,0.000301416,0.000917276,0.287850287,2.084209065,0.000889542
0.019886211,1.013522358,0.004257618,0.002208852,159.4042881,2.571303666,0.169498815
0.015764668,5.945202704,0.000435679,0.001086009,16.94988151,0.5121009,0.213386366
0.015807054,4.390358656,0.097162795,0.018162125,437.3542321,0.986574566,3.765592613
0.017600961,0.047043541,2.394234402,0.002802206,0.892962731,0.870852325,0.004983105
0.018573764,4.926063433,0.033689922,0.001119868,7.928055225,0.54092482,0.420888119
0.015140903,0.792805522,0.002487902,0.262522582,32.05039109,0.624381631,0.001545848
0.015310266,1.714615189,0.000265562,6.77381503,16.88495859,0.713754578,5.677624505
0.01646142,1.005773063,0.211754834,0.014819493,0.572136955,3.135075094,0.04851023
0.019229848,6.594269111,1.415250553,0.000118168,2.191963577,2.054090862,0.000300262
0.0172451,0.188726694,0.004441197,0.001025258,14.93367401,3.178839111,0.011241735
0.016886716,0.037946058,0.003474028,0.23577622,0.321736253,2.091444914,0.000852773
0.017251716,4.176700491,2.676085593,0.000295688,0.479549379,1.223064086,0.016884959
0.017060877,0.798913942,2.911834361,0.030490649,565.5877571,0.902187999,0.013463769
0.018926163,0.910262532,0.000875992,0.180232594,116.3679365,0.708333166,0.27279307
0.015971611,4.597269885,0.000184431,0.004081627,0.126134338,0.556132286,0.058546374
0.015448897,1.367204041,0.029342695,0.000121385,20.77303726,0.823305632,0.104512122
0.018029745,2.478372986,0.005339493,6.177792731,401.9450334,1.279428921,4.632690995
0.015363211,6.249328199,0.00998083,0.000177487,17.54553708,2.782728196,0.002133864
0.017226919,0.232184558,8.759917176,0.001795423,171.4615189,1.017127122,0.000875992
0.018813973,2.077303726,0.168849586,0.001448216,2.022242965,0.664573191,0.005922431
0.018447734,0.110280823,0.016187011,0.012373712,7.038822279,0.568605516,0.006037169
0.019489753,5.527134079,0.527837207,3.22973334,0.529866749,0.696164426,0.000103713
0.018012464,5.158221651,0.04579661,3.156215633,146.4985524,1.57734692,4.722442369
0.019865245,0.358233888,8.33361309,0.064689431,254.5853058,1.188795039,0.044411966
0.015814635,0.057433683,2.968246743,0.003514256,30.37386092,3.295506007,0.035686175
0.015760134,2.52638771,0.000159404,0.007717915,9.172759354,1.055919608,0.001237371
0.015505295,0.429042189,0.001057223,0.023759283,1351.553786,0.529425651,0.025753326
0.017223616,1.009640276,0.679986045,0.046149465,3.060788587,0.823876502,4.273988343
0.01885009,0.229526764,0.003304963,0.024974684,0.506018817,0.517811891,0.620154644
0.01843182,0.359611303,0.000210944,0.008206664,125.6512076,1.652327884,0.079891394
0.017700825,0.754223396,0.001356751,0.004144766,1.650061001,3.8171609,0.336899216
0.01819649,5.505963567,0.134637695,1.618701118,0.266583542,2.47683884,0.000178855
0.019874773,4.632690995,0.22864761,0.000483244,53.39492736,1.705860887,0.001057223
0.019918656,1.606324685,0.006905047,3.62382041,50.60188166,3.272742284,0.000108601
0.01940397,0.303738609,0.008527728,0.023129522,3.927956474,3.916323661,2.625225818
0.018982509,0.054220893,0.035007949,0.07513345,19.91437435,1.193749393,2.093308965
0.016523099,0.892962731,0.000102526,0.527837207,1.16815373,1.176498923,0.148194926
0.018201725,2.823796095,0.029455518,0.002037824,11.50358838,0.506452896,0.006107076
0.016154913,1.383035518,0.006696276,0.81439169,36.65782273,2.16519956,0.000153403
0.016513595,1.033157819,7.807284401,0.477712567,20.93308965,3.383461565,0.003049065
0.015291192,0.319276289,0.248790237,0.027279307,17.14615189,1.572979643,2.014497193
0.019420724,0.058322124,8.430111782,0.018092559,13.51553786,1.590521639,0.013567505
0.015165605,6.297478111,0.263531985,0.000123737,2.061420861,0.834220112,0.000196864
0.018706035,2.348731289,0.114595263,0.044754152,771.7915156,0.615785585,1.551791374
0.016527853,3.751169311,0.00041607,0.000266584,13.05669723,0.631344786,0.008560517
0.015311734,0.247837299,0.062015464,0.034607216,0.132586712,1.220523438,0.340800325
0.016928871,2.061420861,0.000112417,3.554948662,81.12723354,1.708227353,0.896396186
0.016671113,9.605058184,3.292304533,0.017344695,57.65451635,0.511391469,0.000394306
0.016196795,0.213386366,0.198380966,0.14933674,185.8517551,1.442428693,0.513846418
0.016615254,1.128495938,7.147705768,7.175188804,0.511878238,2.896880153,2.286476103
0.016717539,0.183020611,0.078072844,1.656405511,9.386420367,0.703928108,0.000659427
0.018869985,4.192759967,0.012808551,0.000603717,4945.004221,0.748202141,0.022003917
0.016069934,1.901807986,0.024034403,0.002421958,299.1116533,0.886688949,0.000218357
0.016206116,8.659643234,0.147061842,0.015879372,0.230409298,1.981372316,5.922430869
0.01682852,0.07513345,0.02260303,0.165640551,44.58273081,0.616212563,0.111986757
0.018254164,4.562119602,0.406599337,0.004340103,6.083684265,1.00173437,0.000574337
0.016429879,0.536002317,0.001280855,0.000398872,2.812980144,2.550004866,0.754223396
0.017814917,0.058771485,4.208881192,0.002431271,1.865663579,1.248763262,0.000546387
0.015588784,2.150304679,0.001053174,0.000677382,422.5064403,1.221369734,0.017015054
0.017683859,0.107357733,3.22973334,0.09137625,174.7833262,0.632658996,0.000935047
0.015244341,4.03490518,0.000117715,0.002286476,0.416070253,3.730838732,0.006619624
0.015241417,0.088613522,0.859343243,0.000544294,12.27910369,1.405905866,0.020300185
0.017988298,3.14412642,0.258523484,0.001688496,2.03001852,0.597288562,0.028785029
0.017976227,4.795493794,0.001107049,0.002595175,40.04054683,0.830757893,0.000139369
0.01649144,1.587937238,0.000273842,0.08365656,37.51169311,0.755498083,0.000363775
0.01680272,0.119995972,0.001045121,0.000527837,86.92939692,1.917863443,0.001209205
0.018568421,4.290421892,1.80232594,0.027914724,85.27727876,2.553542375,0.082698951
0.017289808,0.216687238,0.00278078,0.03988718,0.233973497,2.36936424,0.004097321
0.01719721,5.56971962,0.004160703,0.048324422,7.147705768,0.579347155,0.24312708
0.015567869,1.999094542,7.571233961,0.00016885,5.079644666,1.728475315,0.065690112
0.016263719,0.225164542,4.964017837,0.59680621,128.5780002,1.421584642,0.000882741
0.01776374,5.809873369,0.003596113,0.021094375,1.305669723,3.009450318,0.00016885
0.015719381,0.193865264,0.001073577,0.000106129,79.89139417,0.684679157,4.475415208
0.01975317,0.071477058,0.190912047,0.001251699,0.420888119,2.19542462,0.001493367
0.016688708,1.675585782,0.018800382,0.033432332,29.56877505,2.309371063,0.215857263
0.016226332,0.153992653,0.070388223,0.261517045,4.356790396,3.561537054,5.19796479
0.016730369,0.706588666,0.002823796,2.812980144,3.708230031,3.385807615,3.037386092
0.017451383,1.213854595,0.000116815,0.656901116,6.037169,0.711285175,0.005809873
0.019977957,6.27335696,0.00069316,0.000180233,16.43740793,3.889271637,1.618701118
0.019046327,2.6556245,0.324215171,4.050419451,131.0690042,2.135390618,0.000166277
0.015979271,1.295686698,0.056994551,0.000339495,0.24688801,3.30924017,0.000938642
0.018538176,0.06826006,0.000777738,0.000360994,13.61967256,2.658292763,0.002330773
0.017274893,0.266583542,0.475882791,0.033949496,4.176700491,0.699065722,0.001781695
0.019082891,0.042739883,0.021256903,8.495064226,3.43426128,1.66036451,0.001682028
0.018527512,0.168202843,0.003882994,0.002200392,0.122791037,2.904923155,0.177487048
0.018654087,6.747869371,0.003317671,0.986658057,21.33863656,0.921144886,0.00104914
0.018019374,0.651878514,0.000216687,0.990451772,4.08162718,0.623084615,1.781694886
0.019218787,1.563747638,1.431638382,0.049831046,7.202777512,0.926266987,0.000210136
0.017535258,4.832442183,0.001204574,0.116367937,5.721369547,3.181043278,0.935046768
0.018554182,4.527238074,0.000511878,0.00128578,2.545853058,0.908463213,0.009278975
0.015110443,0.054638655,0.001487647,0.41288902,1.336082677,2.79820178,0.000220039
0.019787295,0.367987726,0.001431638,1.493367401,7.398891635,1.252230373,5.899746256
0.01969076,2.251645417,0.024974684,0.849506423,4050.419451,0.715240334,1.086008772
0.016739997,0.335608795,0.281298014,8.963961859,0.920802875,0.818752891,0.690504744
0.015772229,6.645076729,0.748456676,0.287850287,163.1172909,2.280736852,0.004004055
0.015472619,0.956826805,0.001275949,0.001618701,1.137190789,0.641935388,0.009243434
0.015843475,0.230409298,0.325461783,0.000113719,10.41118108,0.542426663,0.737055175
0.016165761,4.257617739,0.003722488,0.739889164,5.238014142,0.662733155,0.000624933
0.016334053,2.759518649,0.001090184,0.017885455,22.17345319,1.135635615,2.812980144
0.015297058,0.139369155,0.001551791,0.324215171,44.41196614,2.129478258,4.81393254
0.017162613,0.72304723,0.219196358,0.013258671,0.437354232,1.018538137,0.000203782
0.018621916,0.034474661,0.01600172,0.001837243,0.703882228,2.96390663,0.002061421
0.018470746,0.135675053,8.39782203,0.199143743,2.468880105,2.178748997,0.000679986
0.018859131,0.056994551,0.000315622,0.216687238,2.277718242,0.96828255,0.132078867
0.017597585,2.468880105,0.00695825,0.892962731,4.208881192,1.31084763,0.000927897
0.015272141,1.209205183,0.049071952,0.023218456,0.1650061,0.588657346,0.472244237
0.015423733,3.049064887,0.018872669,0.554838599,0.481393254,1.977256449,0.002069347
0.015288259,0.896396186,0.012138546,3.408003248,22.68993926,0.736879182,0.016311729
0.015698292,0.085277279,0.005118782,0.004509897,0.217520403,0.554592496,0.00021752
0.019775914,1.953589594,0.061777927,4.57966102,0.811272335,2.454620514,0.000452724
0.017422957,0.125169927,4.458273081,0.002260303,147.6272965,0.535701039,0.043903587
0.0151787,0.086264743,2.277718242,0.026353199,14.53784386,1.86800718,0.000156375
0.01636384,0.163117291,0.076589047,0.000350079,122.3207119,1.013608129,0.008365656
0.016518346,9.531618832,0.005991009,0.009753639,1.643740793,1.874492431,0.178854553
0.015164151,1.701505406,0.000128086,0.003582339,4323.478796,0.725224717,0.004650504
0.016301193,8.050694251,0.447541521,0.27489489,2.665835416,0.608150374,0.000209331
0.017174137,0.102920053,0.044754152,2.900681199,32.67131889,1.202052577,1.563747638
0.017785899,0.59680621,1.968641639,2.11754834,33.68992157,3.045121938,0.008793599
0.017914277,4.475415208,0.102920053,0.005258154,3.22973334,1.835915934,0.000801986
0.017993474,0.103315782,0.001656406,0.002412682,1.256512076,2.204574147,0.000967906
0.015566377,0.306078859,0.210135777,0.002759519,456.2119602,0.719716181,0.000145378
0.015545492,8.301692956,0.000789769,0.007398892,208.529099,1.23841942,1.865663579
0.019290798,9.422511294,0.049640178,0.043567904,0.563421393,1.084101623,0.000147627
0.016279323,0.180925591,0.003794606,0.889542427,0.664507673,1.26006661,0.00118168
0.019491622,0.447541521,0.001809256,0.203782397,0.70930551,0.670124008,0.001266193
0.019422587,0.136196726,0.000617779,0.000263532,2.304092976,2.627152595,0.040973211
0.019645495,7.314197223,0.792805522,0.000347403,2.431270795,1.959519595,1.38835331
0.015444453,0.811272335,0.00906776,1.643740793,14.26154796,3.288660315,0.474060023
0.01711331,0.072304723,0.064194822,0.429042189,0.500226467,1.419615272,0.000419276
0.019387231,0.852772788,0.010451212,3.651741273,0.765890472,2.47169375,0.001816213
0.019461739,0.576545164,0.036238204,0.0003408,1.409829737,2.667521687,0.006878599
0.015203464,1.057223156,5.021498454,0.145937421,1.894523514,3.148140655,0.00777738
0.018984329,0.070658867,0.001266193,0.195358959,16.62774415,2.207632455,0.000302575
0.016896435,0.06345999,0.132586712,0.856051712,33.56087949,1.616081549,0.000325462
0.015837399,2.045659435,0.17344695,0.001675586,0.667062715,0.992060493,0.000924343
0.018326074,4.964017837,0.002696704,0.000170151,4.065993375,1.59604353,8.692939692
0.0194991,0.074273405,0.000608368,0.025263877,21.66872377,1.010101311,0.000238506
0.017866241,0.277012904,2.6556245,0.006060382,1557.758035,0.595222101,0.000846253
0.016371688,2.665835416,0.000760035,3.180533688,102.1331359,3.007365049,0.028895708
0.019288948,5.099175976,1.037130326,0.112849594,1.111305166,2.618063337,0.000903303
0.01577828,0.066450767,0.143714305,0.001041118,22.86476103,2.725460478,0.002260303
0.015875412,0.572136955,0.006014045,0.222587104,115.9222139,1.357074572,1.587937238
0.01898615,3.554948662,0.299111653,0.000485102,5.278372068,1.085605549,0.002686375
0.016621628,0.757123396,1.2710618,0.207730373,0.329230453,0.83133393,0.002770129
0.01910303,0.920802875,0.000286748,0.060140449,5.484874144,1.388473844,0.110280823
0.015051151,0.690504744,1.128495938,0.811272335,2.421958329,0.634415533,0.000483244
0.018059161,0.654384996,0.29342695,1.624925048,26.86375182,1.703497701,0.227771824
0.017354591,1.816212526,0.000160017,1.209205183,654.3849964,1.390400012,0.014044297
0.015185979,0.133608268,0.000690505,0.720277751,39.43059525,1.468659546,0.563421393
0.017912559,1.073577333,0.004113075,0.010174194,64.68943132,2.910970058,0.400405468
0.018577326,1.865663579,0.12138546,0.015340282,1150.358838,0.750279477,9.56826805
0.018017646,7.600345469,4.945004221,0.000181621,6.69627581,0.951648035,0.02085291
0.018010736,0.548487414,2.748948899,2.823796095,0.504080619,0.675721189,0.003368992
0.019476675,1.186223891,0.000411308,0.002330773,1.594042881,1.227310257,0.001669168
0.01922063,0.058997463,0.000238506,1.001920663,27.279307,0.727238257,0.000137774
0.019495361,0.942251129,1.081849047,0.077773803,73.42320421,2.238449855,1.001920663
0.019713432,0.531904094,0.000620155,0.637039947,47.22442369,2.67492789,0.000261517
0.018005556,7.286181745,0.001081849,0.090330275,1.115578151,3.059932864,0.071477058
0.01704289,5.484874144,4.290421892,0.005505964,472.2442369,0.569789128,0.002605154
0.017111669,0.967906337,0.029796597,0.284555292,1.227910369,0.713260013,5.945202704
0.015106097,0.998083019,0.889542427,0.000193123,417.6700491,0.522136891,0.000780728
0.016919134,1.163679365,1.587937238,0.059910094,0.214206839,0.733820951,0.000504081
0.015937952,0.04579661,0.043069186,0.01132835,5.634213934,2.530635984,0.023129522
0.017396246,4.614946457,0.00156976,0.000109858,0.768835332,2.120640397,6.543849964
0.017341282,0.248790237,2.20039171,2.665835416,55.05963567,1.224760789,0.000264545
0.018749136,1.624925048,0.00015223,2.497468389,3.304963494,1.996537265,1.049139729
0.019615376,0.143163838,8.895424269,0.017816949,0.172120791,0.543555781,0.249746839
0.016362271,8.206664263,0.002791472,0.754223396,5060.188166,0.915416372,0.001300669
0.019527168,2.014497193,1.346376946,0.019461068,0.153992653,2.130954811,0.001098584
0.016756058,1.569760271,0.000142615,0.000913763,1077.705254,1.210413514,8.560517117
0.019579669,0.049450042,0.998083019,1.844307504,9.94260074,2.186313065,0.017816949
0.015283862,0.17344695,0.000131573,0.000892963,49.64017837,0.621790293,0.000280221
0.017678772,2.175204034,0.028455529,0.015697603,0.14261548,0.511746062,0.007688353
0.016985785,0.068785991,2.58523484,0.000641948,40.8162718,2.54823795,4.390358656
0.015976207,0.254585306,0.025263877,0.578761988,34.74028151,2.42923153,0.365174127
0.018095565,0.154584757,1.053173687,0.017146152,0.330496349,1.93254231,0.008081649
0.015159789,2.856494113,0.004290422,0.084625257,68.26006015,0.555361857,0.009605058
0.019987538,7.717915156,0.119078494,6.083684265,2867.477376,1.32730507,0.056994551
0.016894814,0.284555292,0.012092052,0.011070485,12.18521884,3.830413123,0.022173453
0.017213709,0.513846418,0.003679877,0.005968062,4.98310456,3.679475173,0.002497468
0.015838918,1.346376946,0.106128819,7.011861566,449.2623247,0.704416203,0.004926063
0.015065591,7.093055097,1.551791374,0.041288902,4.407239651,2.961852918,0.00212569
0.018193,0.038829935,0.1600172,0.000397344,16.56405511,1.95816183,0.050214985
0.018472517,0.742734048,0.285649411,0.843011178,0.35142555,1.213774149,0.000953162
0.019739915,6.670627149,0.971627952,0.003279694,0.158185498,2.097251677,3.751169311
0.019855723,0.103713033,4.441196614,0.000100577,109.0184492,1.162717005,0.131069004
0.018463662,0.115035884,0.000163744,0.060836843,2.565468383,2.558857841,0.076003455
0.018860939,0.070118616,0.000472244,0.00177487,2.696704335,2.494066616,0.496401784
0.017015129,2.7279307,0.001256512,0.490719519,0.425761774,3.822456278,0.000576545
0.019981788,0.09458741,1.186223891,1.487647374,0.244061907,0.610684867,0.308437139
0.015480039,3.292304533,0.058098734,0.000379461,0.12469049,1.77953462,0.005178055
0.015603739,4.323478796,0.001033158,0.214206839,2.867477376,0.8019032,1.415250553
0.016096152,1.694988151,0.233973497,0.000899843,1.009640276,0.513522715,0.007230472
0.019088381,1.154781985,0.28237961,0.232184558,6.852252111,0.802459229,0.19762111
0.019993289,0.155179137,4.306918629,0.661962417,65.94269111,3.348465259,0.006852252
0.018165108,7.747590655,5.422089308,0.330496349,9.03302752,1.448440076,0.002014497
0.019850012,9.679063372,0.00964199,3.084371394,11.02808234,0.785400271,0.268637518
0.019119524,0.089639619,0.001141563,0.002945552,124.6904905,0.602277388,0.171461519
0.015229729,0.846252569,0.001714615,0.087599172,5.339492736,0.87812608,1.177154137
0.01509596,1.086008772,0.006177793,0.010491397,0.569945506,1.366513772,0.196110118
0.016321527,0.244061907,0.27489489,2.158572633,23.57762196,0.734838948,0.003304963
0.016248131,7.513345034,0.000210136,0.170804772,362.382041,1.46357837,1.361967256
0.017082158,0.041288902,4.390358656,0.000208529,10.37130326,0.945729825,0.00016125
0.016701515,0.720277751,5.945202704,0.014537844,9.679063372,3.232163099,0.001271062
0.01819998,2.286476103,0.000334323,0.001111305,1991.437435,0.658611679,0.329230453
0.018076487,0.069582495,3.609940136,0.072861817,1.073577333,0.728247122,0.023668278
0.016945113,0.340800325,0.651878514,0.003180534,0.103713033,1.304502763,0.151646829
0.015662205,0.106128819,0.960505818,0.005021498,13.8835331,1.76846786,2.022242965
0.019810078,0.191646106,0.078976885,0.017080477,132.0788666,1.739291808,0.000563421
0.017243447,0.035823389,0.457966102,0.000447542,0.107770525,0.989999705,0.158185498
0.018043582,1.830206106,0.110704855,0.007484567,1.330965097,1.791912262,0.728618175
0.016786615,0.189452351,0.084301118,0.030141625,66.70627149,3.9244759,0.001788546
0.016875384,0.152229913,0.005060188,0.000412889,9.137625049,0.921783597,0.205352503
0.017215359,0.061777927,2.595175106,0.052380141,0.241268153,3.583824524,0.29006812
0.015617212,0.620154644,0.000872636,0.000110705,474.0600231,1.208736687,0.256546838
0.016097696,0.097162795,0.013463769,0.092434338,1.057223156,2.771179187,0.216687238
0.017874809,1.44266889,0.000709306,0.737055175,24.87902367,0.829032175,0.544293732
0.018888089,0.427398834,0.000230409,0.082698951,269.6704335,1.050080551,0.193865264
0.015520171,6.518785137,0.000817523,0.003596113,1.637444794,1.423556743,0.008963962
0.017200508,0.405041945,0.000174114,0.00556972,0.498310456,0.509975555,0.000979114
0.01539418,0.554838599,0.047043541,0.002348731,10.81849047,0.674317526,0.000214207
0.0193019,3.514255501,0.069315975,1.057223156,9033.02752,0.530527706,2.348731289
0.017367909,0.089984284,0.050796447,1.858517551,52.17951042,0.622221435,5.422089308
0.019901473,0.104512122,6.722023091,0.064441652,2.63531985,3.072685266,0.00293427
0.016826907,0.830169296,0.003868121,0.001442669,72.58273574,1.939251611,3.108135903
0.015982336,2.802205622,0.000140983,0.35142555,2.707073204,2.513155605,0.12956867
0.018947955,0.163744479,0.008112723,0.006619624,4.475415208,1.23756131,1.137190789
0.015413383,1.246904905,0.025070712,4.08162718,0.331767113,0.636176947,0.014876474
0.019794887,0.862647431,0.4632691,0.000101352,10.21331359,1.924521782,0.994260074
0.016377969,0.583221242,0.000138835,0.055271341,2069.347055,0.633536656,0.00049072
0.01538385,0.592243087,0.001290724,1.976211096,28.45552919,1.644330157,0.303738609
0.017198859,8.269895086,0.271748194,0.107770525,321.7362533,0.582972607,0.009314653
0.017479856,2.339734973,0.000139905,0.001069465,486.9675252,1.793154752,0.000872636
0.018000377,0.132586712,1.177154137,0.000115922,0.454464537,2.91905218,3.838545268
0.018492013,0.0615413,3.794605804,0.017954225,24.21958329,0.843523403,0.004390359
0.017417946,1.51646829,1.137190789,0.000301416,54.84874144,1.903296071,0.247837299
0.019361221,7.038822279,0.00049831,0.017015054,83.3361309,3.019898373,0.015164683
0.016343453,0.457966102,0.001858518,0.622539148,20.0678109,0.897199051,0.000256547
0.016984156,9.94260074,0.138303552,5.721369547,5.401321148,1.268831066,0.000226899
0.016150266,0.057876199,0.001383036,0.000116368,0.119995972,0.506101972,0.032297333
0.015614217,9.791141644,0.000439036,0.000334323,0.119536353,3.581341267,2.770129039
0.017142875,0.445827308,5.612633275,0.001094376,190.9120466,0.945074522,1.041118108
0.016575469,0.56776245,3.267131889,0.034080032,0.193122704,1.087111561,0.01901808
0.018545288,1.132835021,0.006468943,5.238014142,0.449262325,1.833372578,8.39782203
0.017902256,0.12469049,0.000266584,0.000513846,2.7279307,0.659068352,0.077179152
0.017394578,2.357762196,0.001005773,4.160702527,15.94042881,0.64015803,0.174783326
0.015042493,0.194610678,7.038822279,0.765890472,0.15281524,1.345833558,0.001367204
0.018851898,1.280855095,0.001111305,0.00435679,14.64985524,0.973666763,1.539926526
0.018975229,3.487385841,7.777380258,0.000230409,0.400405468,1.701137787,0.020456594
0.017093629,7.202777512,0.007928055,0.059224309,1.88003817,0.880564141,0.000158794
0.015196176,0.190912047,0.003460722,0.073423204,13.36082677,0.947698461,0.002421958
0.015552948,5.278372068,0.017816949,4.128890196,30.02617421,1.912553361,1.069465223
0.019583425,3.568617493,0.001470618,0.001872837,1.80232594,1.832102221,0.003408003
0.015023753,3.120086732,0.021503047,0.009458741,1.013522358,1.591624487,0.006985004
0.017709314,2.304092976,0.06773815,0.072304723,0.789768849,1.51519135,0.527837207
0.017799548,3.356087949,0.000375117,0.064194822,817.5230379,0.605206757,0.003527768
0.016831748,0.105722316,2.459423584,0.000136197,59.68062098,3.0493463,0.001111305
0.018205217,0.517805509,0.29796597,0.312008673,0.258523484,0.754974593,0.033176711
0.015636693,0.144266889,0.00261517,0.003343233,6.201546437,1.638641207,0.792805522
0.016120868,6.060382005,0.12326317,0.000107358,31.56215633,2.702884755,0.007867438
0.019559027,1.795422513,0.059680621,0.224302097,2037.823972,0.539427135,3.609940136
0.015957833,0.043401026,0.026252258,0.682600602,0.447541521,0.7005209,0.000585464
0.01693699,0.701186157,0.000113719,0.025167109,0.59680621,0.636618064,0.000104512
0.015184523,0.318053369,0.195358959,0.385330453,717.5188804,0.551908114,0.085934324
0.019134198,8.82741071,0.009942601,0.006773815,22.51645417,0.774050716,0.00192383
0.018655876,3.912911271,0.511878238,0.056994551,12.32631703,0.679007775,0.00394306
0.015860196,1.426154796,0.048883992,0.002142068,0.338194598,3.63385285,1.72120791
0.018343656,1.119867566,0.000659427,1.35675053,1.346376946,2.382539281,0.000529867
0.018168592,3.317671128,0.000177487,0.006569011,42.08881192,3.098349732,0.000129569
0.019325977,8.560517117,0.091026253,0.155775803,119.078494,3.987542789,0.701186157
0.018531066,6.931597451,6.370399471,0.001600172,104.1118108,3.362420133,0.007837304
0.015615714,1.872837083,0.405041945,0.157579602,21.58572633,3.493080764,0.408162718
0.019471072,8.793599189,0.011415633,0.360994014,1539.926526,0.617067407,0.312008673
0.016772134,0.982878873,2.696704335,0.42250644,123.737119,1.640914421,0.43567904
0.016993931,5.19796479,0.000398872,6.037169,2251.645417,0.872665096,0.044754152
0.018085156,0.45621196,0.02770129,0.644416522,672.2023091,1.024911969,0.047043541
0.019350084,6.44416522,0.014991094,0.008793599,3.67987726,2.786588552,0.000685225
0.015573842,0.24688801,0.022689939,0.062253915,16.31172909,3.32072902,0.786743808
0.015336716,0.267608559,0.240344027,0.260515359,5.945202704,3.117738657,0.363775405
0.01506848,1.747833262,0.500226467,0.000105722,3694.026444,0.715736272,8.269895086
0.015168514,0.12326317,0.085277279,0.00122791,0.277012904,2.285484445,4.113075359
0.016653537,0.134121994,0.945874099,0.148764737,6.370399471,1.491227117,0.667062715
0.015558915,0.677381503,0.018372433,1.186223891,5.040806191,3.767219251,0.0131069
0.018081688,1.858517551,4.597269885,7.867438077,2.878502869,3.661665489,6.107076122
