set,R2,,d1,k1,d2,k2,Kd,n,k3
567,-18034.6783,,0.016116231,9.458740991,0.01557758,0.064689431,0.31081359,3.428315777,0.000249747
28,-18223.07048,,0.016026843,0.667062715,0.266583542,0.021919636,3568.617493,0.510329166,0.003736801
602,-18294.35811,,0.01950097,0.216687238,1.009640276,9.03302752,17.14615189,0.841771167,0.000225165
92,-19446.04217,,0.016071475,1.399050314,0.172120791,2.487902367,9.03302752,1.905936429,0.00020145
563,-19533.7488,,0.019183803,0.372248823,0.956826805,1.069465223,44.41196614,0.900938167,0.000470435
194,-20898.81446,,0.018538176,0.179542251,0.004097321,0.003809196,2.867477376,0.602694999,0.000546387
755,-21716.80916,,0.018248913,2.459423584,0.059224309,0.094225113,20.14497193,1.091642146,0.000392796
341,-22163.62943,,0.015245803,0.057654516,0.000144822,6.569011165,27.38419634,2.301381246,0.000132079
713,-23817.21353,,0.017728004,3.708230031,0.084950642,0.000123737,0.12956867,1.361785994,0.189452351
555,-24321.69131,,0.017361249,1.594042881,0.029568775,0.115035884,0.167558578,3.205390221,0.000299112
141,-24838.13516,,0.018630847,0.110280823,9.641989777,0.00281298,33.43233167,0.893475454,1.2710618
695,-25013.67302,,0.015025193,2.093308965,0.100577306,0.000144822,11.19867566,0.56663829,0.194610678
425,-25085.21597,,0.015065591,0.122791037,0.392795647,0.000322973,0.110280823,1.939251611,0.405041945
573,-25417.74776,,0.017077245,0.156976027,0.112849594,0.017080477,1.280855095,2.784657705,0.002450003
702,-25547.76318,,0.018373585,0.070388223,0.000108185,0.001961101,35.41332187,2.990734827,0.000211755
173,-25592.778,,0.016776959,9.278974901,0.011771541,4.273988343,235.7762196,2.530635984,0.000163117
911,-26057.13438,,0.016956491,2.7279307,0.000101742,0.179542251,714.7705768,0.856485068,0.000149337
451,-27220.06134,,0.018275182,5.060188166,0.139369155,0.846252569,99.80830188,1.948683782,0.000284555
103,-29552.22602,,0.017454731,0.100577306,0.000183021,3.751169311,1.223207119,0.977724561,0.000152815
628,-30086.21849,,0.016972759,1.80232594,0.000220885,0.130066863,0.134637695,3.232163099,0.000169499
999,-30285.57944,,0.019756959,5.854637363,0.002375928,0.023307731,8726.364175,0.829032175,0.000272793
766,-31214.84139,,0.017296441,0.035142555,0.179542251,0.000409732,0.882741071,3.995843278,0.232184558
897,-31491.33632,,0.016231001,0.347402815,0.042576177,0.000149337,0.808164929,1.443428855,0.09568268
1007,-31673.7309,,0.019909108,3.381945983,0.031805337,0.002208852,0.830169296,2.478556249,0.004907195
15,-32526.05587,,0.015475586,0.123737119,0.001788546,0.210943752,193.8652636,0.512455984,0.000203782
1073,-32530.33872,,0.017915995,0.679986045,0.000211755,0.002191964,67.22023091,2.638101367,0.000251671
346,-33440.79335,,0.018278687,7.011861566,0.879359919,0.157579602,243.1270795,1.048625839,0.00212569
990,-33745.19929,,0.016003807,2.676085593,0.002260303,7.175188804,1669.167807,0.913514795,0.000166917
420,-35281.86843,,0.015945595,5.809873369,0.00949511,1.35675053,324.2151713,0.556903784,0.000206142
763,-35863.56147,,0.016011482,0.258523484,0.000533949,0.081127234,203.7823972,0.559612464,0.000205353
515,-36772.02404,,0.017406258,0.714770577,0.627335696,2.856494113,4.340102636,3.132902778,0.000355495
860,-38475.74185,,0.019309305,2.507071193,0.000278078,2.52638771,3.217362533,0.790315167,0.000175455
853,-39714.09143,,0.015072816,3.912911271,8.62647431,1.16815373,2037.823972,1.153085907,0.003229733
525,-40385.52588,,0.018673774,0.164374079,0.425761774,0.123737119,2.142068394,2.142804157,0.001781695
128,-41042.53672,,0.01646142,0.592243087,1.315729665,0.013207887,10.61288195,3.196515302,0.037224882
706,-41463.19871,,0.017518451,0.7120328,0.051582217,0.852772788,6.370399471,1.408832406,0.000290068
488,-41700.95544,,0.016524683,0.085277279,0.000862647,0.24312708,17.34469497,0.519969894,0.000212569
1001,-43165.60861,,0.015763157,7.2304723,0.000179542,0.155179137,0.101741937,1.134062381,0.000197621
809,-44610.32662,,0.016052992,6.249328199,2.166872377,0.00817523,608.3684265,0.685153905,0.099808302
8,-46308.02836,,0.016642362,0.060140449,0.134637695,0.104111811,2.595175106,0.688963758,0.001065369
1054,-46772.96099,,0.01587389,0.945874099,0.133608268,0.026967043,6.34599901,0.664112703,0.002268994
147,-46803.63959,,0.018387685,4.424185554,0.035007949,0.078976885,315.6215633,0.705393409,0.00049831
68,-47786.40687,,0.017794429,0.096419898,0.000291183,0.000556972,1.916461063,3.946298264,0.000559114
1005,-48699.50809,,0.018045312,2.014497193,0.538063253,6.747869371,42.25064403,2.614436445,0.00032923
655,-49162.16348,,0.016527853,0.058997463,0.000191646,0.05217951,8.143916897,0.525040275,0.000228648
77,-49302.42228,,0.018659454,0.215030468,0.029006812,1.005773063,5.298667488,1.149096533,0.000291183
1056,-53635.8846,,0.01869169,0.294555181,0.001539927,0.069582495,677.381503,0.720714612,0.000294555
433,-54265.6268,,0.016307446,0.055271341,0.018656636,0.096419898,0.589974626,1.814409375,0.000463269
1055,-54311.55697,,0.018456582,0.136196726,0.163117291,0.002243021,1.858517551,2.915008318,0.036798773
614,-58044.81817,,0.017180726,2.225871045,0.007175189,0.000422506,2.251645417,1.375065174,0.007658905
753,-58718.31689,,0.018536398,0.058322124,0.017816949,0.000118622,0.250707119,0.867839405,0.0949511
461,-59280.56715,,0.017008604,1.476272965,0.000427399,0.132586712,0.737055175,0.79636405,0.00024879
55,-60095.82914,,0.01576618,3.217362533,0.002770129,0.000212569,3.408003248,1.903296071,0.005991009
86,-63067.09378,,0.016919134,4.704354057,0.000430692,0.000127106,0.342110707,0.949671195,0.001858518
748,-63603.38791,,0.016704719,0.259517511,0.003072557,0.000398872,91.72759354,2.03566477,0.004373542
984,-64042.07939,,0.01952904,0.041607025,8.39782203,0.419275997,2.243020967,1.681210067,0.015399265
774,-66120.93843,,0.01531614,0.061305579,0.002421958,2.234429552,34.74028151,1.493295831,0.000245
318,-66257.66115,,0.018927978,0.166916781,0.682600602,0.033689922,26.96704335,0.897199051,0.011681537
802,-67510.77425,,0.015716367,0.315621563,0.001090184,0.014261548,8.301692956,0.969625805,0.000367988
371,-68058.27062,,0.015802507,0.12469049,2.158572633,0.000762957,7.314197223,2.827447036,1.557758035
317,-81993.04614,,0.018470746,0.070930551,0.031927629,0.11726453,18.0232594,0.677597285,0.000649382
62,-82705.86279,,0.019874773,3.27969406,3.694026444,3.912911271,118.1680313,2.717914363,0.000949511
570,-82708.14397,,0.019819579,0.424130984,0.00015223,0.015048735,0.194610678,0.907833732,0.000313208
985,-85298.74686,,0.018518631,0.074845668,0.012759491,0.185139889,2.330773115,0.86904332,0.000452724
627,-88363.48442,,0.015326424,0.953161883,1.186223891,0.00151066,140.9829737,2.135390618,0.43567904
1069,-90335.99057,,0.017604337,1.51646829,0.004065993,0.002834654,0.166277441,2.927156741,0.001218522
616,-90465.18638,,0.016822067,6.44416522,1.901807986,4.527238074,190.1807986,0.914782074,0.000674787
336,-93046.40341,,0.019071914,0.43567904,0.001320789,0.000107771,50.60188166,2.3238227,0.007600345
962,-95100.99269,,0.019836692,0.632169201,0.000259518,1.2710618,38.53304533,2.817664813,0.000278078
1080,-98346.00207,,0.017734805,0.454464537,0.00139905,0.005197965,1.539926526,2.299786603,0.000587715
509,-99757.67953,,0.017762037,9.90451772,0.159404288,0.27070732,0.147627297,3.790793844,0.000811272
312,-100060.2286,,0.017797842,0.169498815,0.019091205,3.665782273,134.1219935,0.722214855,0.000343426
653,-104119.384,,0.019521551,0.268637518,0.000266584,0.000945874,29.79659697,0.641935388,0.000608368
708,-106292.2963,,0.01686406,2.516710919,0.000910263,0.032546178,723.04723,0.63971446,0.000403491
1041,-106339.0482,,0.015614217,0.100192066,0.554838599,0.057433683,11.63679365,2.959800629,0.00742734
916,-107504.6225,,0.018250663,0.994260074,2.707073204,0.975363876,165.6405511,2.055515143,0.002286476
938,-110550.3814,,0.01709199,0.725827357,0.04579661,2.823796095,0.12469049,0.573752325,0.000398872
137,-117132.9592,,0.017451383,0.358233888,0.001768072,0.001650061,10.77705254,0.609416303,0.00119996
1077,-117326.4337,,0.015893691,0.221734532,0.001330965,0.000780728,8.39782203,0.513522715,0.001662774
358,-118091.9978,,0.015392704,2.158572633,0.028129801,0.000774759,0.244061907,3.793422333,0.022516454
518,-118845.4243,,0.018817582,3.343233167,0.040194503,0.220885225,8.659643234,0.692794797,0.000606038
637,-122677.8705,,0.019705872,3.665782273,0.047771257,0.076883533,1261.343383,0.580553127,0.000938642
836,-123034.9851,,0.019235381,0.552713408,0.000580987,3.853304533,896.3961859,0.694718297,0.000314413
910,-125903.6069,,0.015355847,2.911834361,0.000578762,0.00293427,0.563421393,1.496404283,0.000580987
843,-136340.2981,,0.015660703,0.879359919,0.000956827,0.000116368,610.7076122,0.620928906,0.006321692
715,-136405.7644,,0.017266612,0.392795647,0.275951865,0.002412682,100.9640276,0.630033305,0.08397822
305,-140874.7305,,0.019966465,0.033049635,3.823842537,0.053190409,2.150304679,2.430915929,0.088274107
720,-143599.6647,,0.016083809,0.477712567,0.001246905,0.007928055,0.649381632,2.390810858,0.000610708
829,-144411.1088,,0.017055969,4.98310456,0.003637754,0.000397344,27.17481941,0.941804813,0.006722023
636,-145331.7341,,0.016357565,0.284555292,0.026760856,0.000115478,2.093308965,3.395208092,0.169498815
283,-145410.7902,,0.016927248,0.151065978,0.846252569,0.001727826,77.77380258,0.753406299,0.419275997
986,-161693.7155,,0.018993434,2.357762196,0.021094375,0.012565121,21.58572633,2.947516726,0.001837243
740,-166574.3215,,0.01521805,0.203782397,0.240344027,0.000383855,6.037169,0.718719134,0.506018817
25,-166968.0421,,0.018477832,0.975363876,0.000105317,0.181621253,44.58273081,3.220980664,0.000378007
611,-167124.7998,,0.015172879,0.052986675,0.823821901,0.000206935,0.416070253,2.119170991,4.065993375
393,-167181.662,,0.015389752,7.600345469,0.667062715,0.000134122,369.4026444,2.678638699,3.868120546
150,-171405.1655,,0.017580718,0.479549379,2.251645417,9.641989777,112.4173474,1.421584642,0.000798914
469,-175099.3584,,0.019329684,0.043234788,0.009350468,4.08162718,3.527767866,1.153885442,0.000427399
735,-179955.2524,,0.016474053,0.034342613,0.294555181,0.05099176,1.150358838,1.058117616,0.007989139
818,-182067.5556,,0.016886716,1.172645298,7.600345469,7.542233958,0.72304723,3.723088731,0.001431638
939,-183144.8945,,0.016971132,0.338194598,0.569945506,1.141563305,19.68641639,3.527142834,0.001057223
176,-183505.7161,,0.019333392,4.851022995,7.837303527,0.002348731,0.230409298,0.581358502,2.555641901
148,-190034.6585,,0.016760879,0.07513345,5.527134079,0.140442968,13.20788666,1.342107283,0.041607025
891,-196364.9964,,0.017547033,0.820666426,0.000515822,0.00037368,22.08852249,3.738604865,0.001721208
403,-201884.7664,,0.016213889,3.292304533,6.543849964,0.826989509,3.267131889,1.165137322,0.006985004
1098,-204696.5167,,0.016825293,1.72120791,0.789768849,2.945551814,1107.048548,0.578544565,0.000889542
521,-204832.6764,,0.018304998,0.892962731,0.000496402,0.405041945,0.318053369,2.224529145,0.000435679
592,-213984.9731,,0.015974675,0.375116931,0.043234788,5.899746256,72.58273574,1.220523438,0.000509918
246,-217761.5012,,0.01512494,0.263531985,0.135155379,0.00435679,15.75796023,1.035623782,0.028564941
90,-222635.0152,,0.015967017,7.175188804,0.672202309,0.000179542,119.5363526,1.157089131,3.108135903
295,-227085.2527,,0.017179079,0.178854553,0.000599101,0.027489489,0.1650061,2.47683884,0.000576545
63,-227335.4812,,0.016935366,0.190912047,0.073988916,0.110704855,53.80632535,1.659214032,0.00140983
407,-234236.9646,,0.01944495,3.317671128,0.027595186,0.000437354,56.99455056,0.543555781,0.055697196
60,-234908.7278,,0.019070085,0.523801414,0.025361017,0.00025361,14.76272965,1.48916127,0.09137625
129,-237204.2622,,0.017474828,1.795422513,0.003694026,0.065690112,2.109437521,1.132491326,0.000672202
260,-244699.8972,,0.018832023,3.751169311,0.044072397,0.103315782,0.118168031,1.264441244,0.001119868
776,-250324.6248,,0.01657388,2.348731289,2.945551814,4.704354057,0.509917598,3.806592141,0.00131573
367,-251348.4515,,0.019187482,8.726364175,3.794605804,0.331767113,0.119995972,2.425866234,0.011028082
193,-251561.2759,,0.015605236,0.826989509,0.020300185,0.014316384,0.601404491,2.639930593,0.002037824
218,-255933.6731,,0.017900539,0.376559261,0.000302575,0.00131573,0.420888119,1.564281331,0.000869294
134,-259045.037,,0.018396504,0.397344007,0.08301693,0.315621563,4.795493794,0.915416372,0.001005773
871,-261148.7344,,0.015448897,2.150304679,0.01367204,0.001516468,0.108184905,0.686104389,0.008895424
777,-264230.3968,,0.018107715,6.130557921,2.575332647,6.594269111,350.0794892,2.627152595,0.00118168
322,-269658.511,,0.015875412,0.405041945,5.832212419,0.002791472,81.12723354,1.870598583,2.077303726
1014,-276647.3648,,0.015327894,0.474060023,0.865964323,0.067220231,2.234429552,2.317388619,0.013207887
5,-288137.102,,0.017108388,0.687859912,0.001880038,0.04579661,86.2647431,0.724220038,0.000706589
1075,-295544.1426,,0.018955224,0.450989745,0.000949511,0.000563421,9.350467678,1.514141463,0.002497468
517,-304929.186,,0.018269925,0.177487048,0.015940429,2.979659697,11.6815373,0.726734348,0.000599101
465,-306862.3352,,0.015996135,0.798913942,0.000587715,0.002077304,0.169498815,1.54060819,0.00100964
987,-312127.6666,,0.017304736,2.468880105,3.205039109,0.002295268,169.4988151,1.505768517,1.409829737
216,-312193.5287,,0.015091618,0.321736253,0.27070732,0.000110705,9.067759646,0.803015645,2.575332647
192,-312789.7636,,0.015705821,0.452723807,0.00435679,0.000140443,559.1135276,0.558449991,0.036099401
719,-330637.9365,,0.019042674,0.064441652,0.000529867,0.000169499,12.23207119,1.61720212,0.005442937
1062,-333175.3567,,0.017075607,2.878502869,0.000154585,0.00041767,198.3809657,2.494066616,0.001141563
562,-350886.3355,,0.018243664,0.808164929,0.027807802,1.232631703,2.889570756,3.551676053,0.000739889
1084,-351991.7319,,0.01954028,0.406599337,0.000193123,0.040040547,39.73440066,0.579347155,0.000620155
281,-356856.6037,,0.015019431,9.641989777,0.001587937,0.1600172,1.470618415,2.304573851,0.000667063
643,-366718.9578,,0.018566641,0.158793724,0.839782203,0.006696276,113.7190789,0.860054507,0.176807222
892,-369963.3593,,0.017484885,0.924343376,0.061305579,0.000314413,48.69675252,3.165646144,0.215857263
635,-379363.2509,,0.015038166,0.299111653,0.033949496,9.753638756,37.08230031,0.519609603,0.000632169
261,-379505.9049,,0.015648693,0.113719079,0.09137625,0.129072384,1.528152396,1.297289083,0.001901808
474,-384669.7352,,0.01674642,1.946106784,0.147061842,8.269895086,15.1065978,2.199994627,0.000748457
45,-393581.9314,,0.018593366,1.124173474,0.122320712,0.000836566,0.405041945,0.632220622,0.166916781
827,-400512.0606,,0.015226809,3.14412642,0.006826006,0.500226467,16.75585782,0.826163942,0.000734232
914,-409754.1732,,0.017726304,0.051582217,2.812980144,5.505963567,0.376559261,1.291905013,0.00190912
1030,-410713.1961,,0.015683245,1.650061001,0.093504677,0.003500795,62.97478111,0.862442393,0.031441264
243,-448880.5344,,0.016507262,1.195363526,0.036238204,6.44416522,19.31227039,0.547716026,0.000720278
310,-451149.4291,,0.015493405,0.903302752,0.057433683,0.005612633,0.116367937,2.804026531,0.013309651
40,-469313.1472,,0.015752579,4.668385018,9.102625318,0.006014045,960.5058184,0.81253395,1.858517551
388,-487706.6805,,0.015819185,0.210135777,0.059910094,0.000439036,17.81694886,0.695682049,0.192382988
122,-510269.1235,,0.01577828,0.765890472,0.196110118,0.02770129,0.226030303,0.5163782,0.010213314
877,-514266.9551,,0.017366244,2.867477376,0.056342139,0.041767005,401.9450334,0.664573191,0.002856494
912,-529296.7961,,0.018234919,2.497468389,0.000654385,0.034342613,3.132083512,1.017127122,0.000862647
1078,-547831.2306,,0.016312139,6.645076729,1.361967256,0.000674787,4.407239651,2.665673342,2.625225818
544,-559193.3915,,0.016628005,1.448215973,0.002565468,4.907195194,4.851022995,3.145959286,0.00068786
543,-567732.5289,,0.018093829,9.605058184,8.050694251,0.007398892,33.94949616,0.837696761,1.453784386
130,-592156.4925,,0.019895748,0.128085509,0.018023259,0.651878514,2.686375182,1.336537207,0.001017419
508,-655232.1862,,0.016290254,0.896396186,0.138835331,0.000875992,5.655877571,1.215457965,0.231295225
991,-678655.3409,,0.017903973,0.805069425,0.000457966,0.175455371,3.62382041,1.769694094,0.000830169
596,-685237.8618,,0.015767692,0.180232594,0.195358959,1.669167807,65.18785137,3.281828843,0.001361967
593,-710731.8189,,0.017830299,0.161250103,4.544645372,0.07513345,0.383854527,1.249629139,0.106946522
691,-722062.0844,,0.016639171,0.459726989,1.946106784,0.143163838,0.70930551,0.997576925,0.022689939
617,-736326.7551,,0.015773741,0.202224297,0.000126619,1.887266945,61.07076122,0.580955675,0.000760035
402,-743197.6496,,0.017646591,3.192762888,0.000180926,0.690504744,9.137625049,3.524698852,0.000777738
160,-756201.2421,,0.018492013,3.304963494,3.22973334,0.047224424,0.309623085,0.976370086,0.107357733
125,-776701.779,,0.016855976,1.618701118,0.009314653,0.302575203,0.690504744,0.938546416,0.001128496
601,-785695.3466,,0.019459873,0.176129999,0.000310814,2.125690345,7.629568912,0.972992102,0.000792806
657,-786814.7272,,0.019381655,4.544645372,0.211754834,1.017419366,7.342320421,1.454476513,0.001618701
1037,-797024.582,,0.01864157,1.487647374,0.014593742,0.17344695,45.0989745,0.509622189,0.001336083
906,-816688.436,,0.015720889,0.06773815,0.162492505,0.00190912,22.95267638,0.958931721,0.190912047
547,-820062.1829,,0.01769234,0.08238219,0.634599901,0.322973334,1.315729665,2.41914962,0.005677625
301,-843943.7539,,0.015928784,1.747833262,1.086008772,0.383854527,0.109437627,1.535278091,0.006037169
1087,-852783.5009,,0.016669515,3.780071373,0.055911353,0.019535896,24.59423584,3.583824524,0.006107076
794,-894048.0879,,0.019823381,6.27335696,3.582338881,2.225871045,33.17671128,1.236703796,0.004225064
313,-902966.1523,,0.016089979,0.054638655,0.000690505,0.001669168,2.225871045,1.698781144,0.002330773
113,-917766.54,,0.019318566,0.917275935,0.040816272,0.003568617,406.5993375,1.250495616,0.023850638
98,-959859.5324,,0.016162661,1.916461063,0.072027775,0.000121385,0.677381503,0.763923459,1.029200527
277,-1009668.366,,0.015122039,0.792805522,0.714770577,1.426154796,213.3863656,1.447436442,0.002478373
1015,-1020076.141,,0.019933942,1.372460961,3.722488231,0.015517914,0.138835331,0.606046333,0.440723965
369,-1020306.656,,0.018989792,1.361967256,2.889570756,0.000651879,10.69465223,1.346766742,8.081649291
839,-1058313.121,,0.016804331,0.049260634,0.052380141,0.000166277,28.12980144,2.116235231,0.869293969
789,-1076767.371,,0.015677231,0.938642037,0.291183436,0.00015758,2635.31985,0.64015803,3.943059525
973,-1114837.321,,0.015104648,7.629568912,0.007897688,0.001999095,7.989139417,1.999306973,0.008861352
621,-1128340.572,,0.016518346,0.160632468,1.741138559,1.894523514,9.980830188,2.752037254,0.003679877
292,-1138857.211,,0.016318397,5.401321148,0.158185498,0.00734232,0.960505818,1.956805006,0.042088812
383,-1271294.574,,0.0193019,2.022242965,0.102133136,0.003025752,137.2460961,0.601026289,0.070930551
397,-1274165.06,,0.016134787,0.051384642,0.002085291,0.000108601,20.69347055,1.526788262,0.058322124
111,-1285660.744,,0.015867802,5.527134079,0.004832442,0.024034403,287.8502869,0.964263938,0.001968642
228,-1308239.32,,0.018960678,0.136720404,0.001741139,0.00022603,30.02617421,0.613655128,0.02175204
73,-1319598.369,,0.018722186,2.991116533,0.076003455,0.000414477,191.6461063,1.446433503,0.383854527
452,-1322652.632,,0.018347175,1.261343383,0.018945235,0.000336899,1.021331359,3.751584361,0.118168031
52,-1345283.767,,0.017621226,1.073577333,0.000338195,4.097321098,3.882993528,0.723216752,0.001029201
782,-1364341.302,,0.015895215,0.056342139,0.196864164,0.000701186,3.381945983,2.988662526,0.817523038
483,-1394032.924,,0.019698314,4.306918629,1.624925048,0.133608268,2.625225818,0.738413073,0.027595186
743,-1444815.57,,0.017974503,0.165640551,0.131069004,0.26556245,0.19762111,0.708824315,0.003096231
507,-1471921.179,,0.017709314,6.370399471,0.355494866,1.049139729,0.117715414,0.848802023,0.002526388
513,-1496216.397,,0.018262918,0.664507673,0.012326317,0.016187011,4.50989745,1.008701984,0.003554949
254,-1548179.071,,0.015674224,0.195358959,0.24688801,0.041447658,0.486967525,2.181771479,0.016627744
707,-1549646.338,,0.018582671,7.989139417,0.000475883,3.447466066,7837.303527,0.737390124,0.001111305
909,-1550090.789,,0.015899789,2.487902367,0.352776787,3.408003248,7629.568912,0.684679157,0.001976211
373,-1561548.262,,0.016396826,3.156215633,0.000131069,1.816212526,66.70627149,2.255582414,0.001107049
453,-1570946.283,,0.019527168,0.140982974,0.229526764,0.45621196,8.861352237,1.66036451,0.003343233
473,-1587237.518,,0.019559027,0.26556245,7.370551753,0.030962308,233.0773115,1.141950408,0.685225211
1016,-1605126.431,,0.018808561,4.407239651,0.015164683,1.195363526,0.450989745,0.658155322,0.001487647
1063,-1619911.105,,0.016277762,4.065993375,1.246904905,0.017411386,230.4092976,2.362804066,0.168849586
187,-1650328.229,,0.016575469,1.481949257,0.000116815,0.018231959,5.809873369,1.773377898,0.001330965
22,-1691363.718,,0.01780467,3.132083512,0.000167559,1.865663579,2.069347055,0.545821073,0.001154782
579,-1801700.256,,0.017054334,1.305669723,0.002595175,5.238014142,0.742734048,1.759907984,0.001232632
1082,-1902947.912,,0.015330834,2.321845584,0.000232185,0.058771485,10.45121222,3.601255603,0.00140443
756,-1904722.928,,0.018012464,3.242151713,0.007286182,4.544645372,496.4017837,0.910354274,0.001351554
905,-1957834.033,,0.018472517,0.185139889,3.838545268,0.032671319,78.67438077,2.432601496,0.358233888
487,-2071750.138,,0.019707761,0.649381632,0.006083684,0.748456676,93.14652699,1.291009843,0.001624925
384,-2126784.171,,0.017570606,0.494500422,0.002037824,0.002053525,8.793599189,1.886222674,0.004777126
253,-2175284.036,,0.019242761,2.856494113,0.000754223,0.956826805,124.6904905,0.506804065,0.001388353
1023,-2275683.736,,0.019095704,0.701186157,0.445827308,0.134637695,12.09205183,3.062054583,0.011592221
791,-2301120.977,,0.01702982,7.427340485,0.245000328,0.007807284,14.81949257,1.299989526,0.086264743
626,-2307347.198,,0.017273236,0.309623085,0.06321692,0.170804772,34.08003248,1.542745408,0.003368992
1095,-2348368.92,,0.016079182,7.342320421,0.135675053,2.605153593,41.76700491,0.932063402,0.002101358
389,-2463720.596,,0.018759926,0.111130517,0.018302061,0.005360023,0.801985778,0.763394131,0.014537844
879,-2643880.513,,0.019575915,2.260303027,0.000138835,0.000178855,43.23478796,3.174435358,0.004441197
391,-2690794.739,,0.016637575,5.945202704,2.061420861,0.003882994,0.990451772,0.959596633,1.534028165
1097,-2778301.775,,0.016390538,3.254617835,0.021256903,4.306918629,173.4469497,0.960927838,0.001768072
876,-2787667.508,,0.015056925,4.458273081,0.000789769,0.015697603,20.3001852,0.841187898,0.002166872
171,-2883796.694,,0.017631368,0.041767005,0.000158185,0.000183724,1.310690042,0.970970924,0.006569011
862,-2900903.719,,0.019152555,4.527238074,1.057223156,0.488839923,1.325867118,1.069917829,0.009278975
1091,-2914518.194,,0.019914836,1.563747638,0.064689431,0.589974626,1.887266945,3.611254258,0.002707073
613,-2933779.781,,0.015546983,0.990451772,0.000114156,4.019450334,5.591135276,2.546472258,0.00151066
634,-2961773.296,,0.018588018,0.151646829,1.662774415,0.007897688,6.083684265,1.742912327,0.765890472
587,-2966586.475,,0.01640469,0.391291127,1.714615189,6.249328199,10.81849047,1.061791134,0.003408003
44,-3007296.006,,0.016872148,1.694988151,0.035413322,0.168202843,7.958538716,2.382539281,0.003120087
583,-3103767.449,,0.016232557,0.488839923,0.000110705,0.24688801,10.53173687,1.096191612,0.001606325
511,-3144661.857,,0.015239956,3.568617493,2.956877505,0.240344027,554.8385993,0.647297124,0.041447658
263,-3391800.034,,0.017341282,8.895424269,0.137773809,0.000982879,0.126134338,0.621790293,0.457966102
1039,-3393804.974,,0.015087277,6.419482215,0.010572232,0.00397344,3132.083512,0.958267271,0.011953635
775,-3543022.561,,0.015388277,0.168202843,0.00087936,3.205039109,68.26006015,3.32072902,0.001694988
828,-3625961.134,,0.017859389,0.23942344,2.321845584,0.494500422,9.82878873,3.788167176,0.020693471
590,-3885910.972,,0.015864759,1.701505406,0.000284555,0.003912911,7.837303527,2.004857921,0.002605154
497,-3987298.115,,0.016679108,0.055911353,3.394949616,1.145952633,0.149910942,1.078854269,0.018372433
870,-4128723.122,,0.018688105,1.341219935,0.009866581,0.000221735,166.9167807,1.699959057,0.172120791
1044,-4192080.219,,0.019233537,2.770129039,0.000125651,0.000308437,16.69167807,1.566451389,0.00412889
744,-4215656.044,,0.019587181,0.043735423,0.106946522,0.06773815,28.89570756,3.720508977,0.012956867
182,-4241860.213,,0.016266839,0.982878873,0.02770129,0.0006985,83.3361309,0.54129989,0.151646829
595,-4264369.259,,0.017258335,2.069347055,0.042413098,0.569945506,152.2299133,1.108416429,0.003014163
78,-4278670.98,,0.019589059,0.118622389,0.002277718,0.081752304,7.147705768,2.154719392,0.002696704
899,-4374413.42,,0.017190614,0.053600232,4.832442183,0.080506943,3.27969406,2.088547565,0.327969406
969,-4411856.98,,0.019000721,0.147627297,0.00028238,0.016063247,5.854637363,0.530527706,0.002459424
79,-4429079.799,,0.017152741,8.301692956,1.081849047,0.000613056,3.084371394,1.202052577,6.543849964
195,-4465472.66,,0.018290961,0.745589872,0.006670627,0.7120328,209.3308965,2.412451603,0.002421958
444,-4612376.383,,0.016831748,2.183567726,1.734469497,0.613055792,2.878502869,2.227615135,0.014152506
214,-4634611.84,,0.015799477,8.175230379,0.488839923,7.484566763,0.445827308,1.67423263,0.003049065
785,-4671345.097,,0.019651147,0.366578227,0.038091961,0.000771792,2.403440269,1.646611264,0.207730373
459,-4713007.315,,0.018034932,4.832442183,0.521795104,0.001081849,104.9139729,0.605206757,1.865663579
1061,-4770095.377,,0.017151096,9.208028751,0.003582339,0.005484874,358.2338881,2.686075767,0.005922431
321,-4775865.781,,0.018557741,0.144821597,0.024219583,0.193865264,0.144266889,3.268208443,0.003694026
705,-4813731.977,,0.015557423,0.27279307,0.001643741,0.924343376,13.61967256,0.667342828,0.002142068
669,-4912662.836,,0.01580857,0.072861817,8.175230379,0.190912047,8.175230379,1.00242896,0.227771824
269,-5078527.759,,0.018198235,4.390358656,0.013990503,0.000624933,49.45004221,1.32730507,0.093146527
291,-5537701.121,,0.018454812,2.63531985,0.000424131,0.042904219,0.12138546,1.01995111,0.00261517
594,-5667254.669,,0.015133645,8.998428427,0.148764737,0.000572137,0.544293732,0.557676352,1.081849047
605,-6032102.452,,0.017928025,0.81439169,0.087935992,0.030373861,956.826805,1.067695309,0.019762111
541,-6105393.699,,0.016788225,1.70804772,1.38835331,0.000862647,2.575332647,0.738925079,7.065886657
485,-6128882.58,,0.018783327,0.439035866,0.144266889,0.049640178,0.734232042,2.585601607,0.017478333
943,-6312076.944,,0.018015919,1.587937238,0.005968062,0.127594905,419.2759967,1.541676428,0.003460722
787,-6876809.708,,0.017998651,2.791472369,0.09458741,0.062493282,0.762956891,1.827029591,0.011155782
144,-6943500.392,,0.016426728,4.257617739,0.000300262,1.077705254,9828.78873,0.806921368,0.002375928
893,-7068930.11,,0.018350694,1.061288195,0.005765452,0.032923045,0.281298014,2.084209065,0.004544645
526,-7218029.654,,0.01986715,0.045621196,6.852252111,0.254585306,5.021498454,1.739291808,0.211754834
963,-7460977.529,,0.017643207,0.204565944,9.350467678,0.099045177,979.1141644,0.566245663,0.661962417
