"FSC-A","mCherry-A"
19.661537,13.918067
38.592098,20.593061
46.148552,30.064789
8.861512,4.344030
63.367279,37.501732
47.778545,16.117268
12.641128,1.026910
61.968937,46.235630
8.253216,2.978239
57.651852,25.937773
26.944197,35.400948
31.356186,64.981194
10.270284,3.683848
18.782043,15.537956
61.934288,44.397259
27.536381,13.961787
8.832338,2.157263
32.843826,10.949998
28.936445,14.622545
26.056301,13.300277
55.307816,55.746716
27.771738,37.815739
6.344606,3.372696
26.680033,10.970913
35.907402,8.282943
17.128784,14.096243
41.739315,37.726917
27.887508,34.275372
25.452974,6.513874
11.824772,4.688993
17.688560,3.188984
13.101240,4.809777
31.796717,32.317101
6.050030,1.936555
31.323940,11.322042
13.157376,7.567775
34.565533,11.183593
4.913863,2.366712
4.694577,1.167823
48.381329,40.998669
25.215441,7.520591
7.858052,3.607053
46.370499,21.001314
7.490405,1.383111
21.622799,11.150502
7.937810,1.301172
47.690460,15.049376
20.790270,16.868553
41.705135,11.812601
17.649258,2.652441
32.225719,13.738175
23.433964,2.929582
14.628684,5.615919
35.505508,17.320763
7.043933,36.692760
24.228037,9.894000
22.322458,4.558954
54.149372,49.574879
50.680069,43.112877
34.812614,17.804115
33.268158,7.958273
28.830196,23.177305
20.969408,18.470968
23.429127,14.270794
20.679455,11.858782
17.125736,7.893935
7.038062,4.684531
13.091664,4.456188
26.037708,11.730826
27.375725,8.961869
11.662490,3.974375
43.750359,18.445452
14.957422,6.139075
49.838955,24.215361
32.060123,34.151058
47.518738,35.971802
20.894114,16.886339
11.501370,9.263514
4.500006,4.182768
28.477261,8.434143
9.943849,1.862532
38.681137,30.478039
78.545227,60.843636
7.305911,1.942303
5.863203,1.799618
14.539747,15.475423
23.738474,12.109202
5.708973,2.408851
6.609941,1.766884
8.655306,1.997246
6.534695,3.223579
12.039872,14.025254
22.349464,5.539732
4.700463,2.958152
5.934336,11.355909
7.834671,6.636350
29.680681,9.012899
21.597744,33.377979
10.809825,3.290771
12.563335,2.354288
59.243801,46.000210
16.752319,4.875861
15.649661,3.892366
8.842393,3.422436
33.658451,7.783145
7.022856,10.169186
21.243704,10.991303
20.814856,17.996893
11.702387,2.049791
46.354557,15.334504
17.463930,10.012477
67.582611,31.594202
11.668364,11.700840
22.043228,13.955218
45.515678,46.290432
17.393173,19.130323
17.450294,4.296481
59.120907,28.305450
10.697979,3.885260
6.541650,1.594623
10.406476,3.887336
33.755665,16.608583
15.908057,32.104706
8.806914,5.128307
28.196131,9.012128
15.754441,7.598958
24.548172,13.364444
20.581814,16.410152
9.703446,4.761286
13.381207,2.440300
32.998661,7.399834
43.516582,50.226227
20.743790,59.095200
31.933636,17.838648
40.581093,32.595467
19.592991,18.473106
17.421442,7.070787
60.767254,48.426392
4.544618,1.143106
17.692905,6.924201
36.122978,35.361919
21.567961,9.046494
20.401876,14.477150
18.431993,2.988211
45.067127,94.930008
20.179031,13.305987
15.341015,2.576328
34.827591,8.725038
8.904692,1.682041
25.262045,6.730446
33.843075,10.889796
46.735992,21.109945
102.304375,30.462444
19.207121,10.230281
14.134252,3.846870
7.489189,1.758448
43.608910,23.887182
61.273998,54.155727
61.254456,20.940701
21.693024,2.651397
10.505267,0.468790
19.362967,17.808973
29.207603,8.886255
35.066792,13.074603
50.997833,60.464710
17.708160,8.279856
13.492697,7.305441
6.294455,4.393461
5.319392,2.386972
17.757706,14.012288
49.028748,15.937960
7.620728,1.918912
4.702012,5.802285
8.420750,1.704559
8.057127,2.838634
58.565521,56.981693
15.376154,8.198254
31.674341,36.634037
23.840479,3.897308
25.994421,18.617369
10.616791,3.695347
6.093022,1.647633
10.615335,5.342962
37.471027,12.673079
16.219730,16.490355
18.373768,5.454650
8.503489,6.041197
9.542289,9.734002
42.950394,56.827770
9.991958,0.615998
58.199486,17.587662
37.218750,26.972322
9.264738,2.457423
28.667704,6.459584
13.885167,4.513249
47.922611,25.597155
22.459455,35.444656
6.196620,2.260415
28.909382,24.657101
5.768318,6.648015
45.029243,25.802395
9.966586,2.372315
29.125641,14.357221
5.493735,4.769186
42.119160,17.311575
32.174671,31.678263
27.149187,19.997126
33.683392,11.332044
17.094145,2.559390
26.663115,11.541992
20.885042,8.502237
12.267778,10.527927
5.434904,11.042774
17.197378,2.939073
22.515789,11.711432
37.393425,52.492657
90.301033,78.553589
8.333874,5.762401
26.245413,23.509773
17.351860,4.952847
14.684578,12.663392
15.057835,5.689849
25.842241,18.021528
59.976982,63.881718
11.462846,2.610306
54.879879,11.040003
11.526829,18.841526
4.498464,3.281065
12.869898,18.686573
21.348860,13.457240
24.938765,23.347347
23.034388,20.672468
40.284435,20.066795
28.732956,16.333023
11.152086,2.716376
48.142918,37.067062
49.429771,17.229183
45.214756,52.777634
18.236927,1.589047
39.506832,22.387190
22.272573,5.404870
54.518192,29.766354
64.199524,29.238602
79.814186,71.444984
22.834524,46.037338
34.839901,9.924183
43.322990,26.802671
9.818215,4.745281
10.468123,5.671032
4.319180,0.383574
16.614389,4.351307
7.984007,6.008026
27.312525,25.309254
62.687695,28.364155
7.042048,2.781550
8.059156,3.773265
13.310444,4.226735
72.062424,30.196745
92.302063,40.120548
29.600407,21.365818
29.913095,22.334997
12.206741,3.457611
4.825202,1.147459
38.017830,23.188660
37.307873,33.050755
27.995972,10.788293
64.224106,62.589466
9.497358,6.099014
12.130013,4.594155
11.586643,6.677328
51.312683,26.531273
6.647104,6.969128
11.395267,3.494235
40.559391,56.698837
28.110588,13.710426
29.041037,39.369682
34.846611,28.412142
44.887730,52.647972
12.298543,2.700968
17.911446,13.542741
25.840679,12.851822
45.542942,113.898094
6.787328,3.770749
23.503416,43.245125
46.812153,30.479128
28.601086,24.724945
9.092947,4.405560
39.414597,11.401974
32.945446,15.513752
7.415442,0.465946
15.396634,3.897363
6.736750,2.160989
16.131063,1.502888
6.300522,2.011351
43.429531,73.975800
15.997830,17.489227
36.786880,9.043127
9.359731,7.931168
27.175718,14.007004
20.382812,6.494681
117.932480,42.480942
53.805180,49.231709
35.954277,32.678802
6.796061,2.091336
6.470617,4.149054
54.260921,15.225579
22.320856,11.195472
39.495461,30.236423
27.033051,16.339085
28.120737,10.530398
56.384926,44.124798
16.336184,32.010799
11.405150,6.870251
5.462831,2.059907
6.559912,2.285032
34.443871,31.380966
5.998881,8.169724
4.596808,5.339672
43.093277,51.501183
11.530110,3.123458
11.431316,6.685241
9.996018,0.914781
19.603228,1.868402
5.969876,1.895112
4.853695,4.403911
64.094780,32.355679
36.389488,14.681440
16.547657,7.522161
29.308460,5.253705
60.369362,30.396660
18.343630,6.220751
6.439232,14.434392
19.011814,10.916939
11.838160,6.149263
16.549442,6.969986
12.521045,8.942050
46.307068,16.955046
10.490575,2.871482
35.932430,20.505234
14.068062,6.694723
14.931534,5.015358
32.162689,17.066505
7.719841,1.519978
4.744242,3.967906
24.997143,10.852611
23.321501,6.760058
19.989912,6.626004
26.911619,4.181815
12.147239,11.094805
30.156498,105.201378
12.146319,4.317374
31.960230,23.341614
13.117352,5.168457
22.588732,8.122614
50.956974,33.629135
29.998827,30.635437
93.152580,86.890030
12.089991,32.108627
10.879638,2.586217
22.887117,21.782316
6.131136,4.441209
10.914112,7.827169
7.799942,6.907094
10.031912,8.715983
44.401695,63.364231
54.011349,21.345030
19.152536,16.958513
25.376083,5.844182
30.798582,15.100989
32.507362,18.068718
51.574390,72.050713
59.722218,24.871092
72.953537,37.422634
8.839756,26.912298
17.290644,7.652534
38.723053,24.417124
48.945675,14.584362
5.004857,0.449312
45.647858,43.014660
27.970459,67.852615
57.974888,6.502632
7.468001,1.157133
13.674896,12.689261
7.952892,2.461377
35.456043,18.706930
9.033551,19.376162
22.637424,3.543808
7.663343,12.930200
16.621479,8.871453
46.691948,50.172520
25.528812,18.521896
6.325834,2.347527
8.947853,2.954518
9.642767,2.964366
47.629482,31.779480
10.961622,3.975655
5.834239,2.838842
40.793434,29.893904
22.015507,24.566931
8.216420,6.032942
55.641132,73.798508
89.934830,196.491562
32.156902,17.706093
14.835689,6.616701
82.925232,20.008760
12.003304,4.554756
27.974964,15.410056
17.960285,22.414818
18.526999,7.459624
29.819099,86.932617
22.478895,24.429935
20.136858,4.608492
33.069359,7.498818
26.049463,6.959038
86.249313,74.329819
8.064221,8.948649
19.969645,15.256952
38.140923,7.401877
47.597210,33.618114
38.630039,18.071678
19.995401,7.475019
51.733265,11.394811
38.013962,39.321484
51.111835,20.329233
74.686264,164.292953
6.247937,0.040851
46.263786,26.517229
5.350300,3.579329
5.508217,4.956517
10.167254,2.567137
4.862617,3.021399
12.022912,2.986069
21.776157,28.184465
48.754292,37.733704
36.869911,11.830971
53.359924,85.495804
19.427475,12.983687
31.003019,46.320610
63.595749,16.988592
21.684381,32.739708
44.625393,64.011147
15.255488,8.071103
4.849144,2.781044
37.574009,21.825344
23.910772,14.427402
13.460056,9.285778
5.112091,3.167825
4.233293,0.429504
9.033780,6.320124
18.237850,4.855561
72.077934,12.952218
25.786751,14.616777
23.975193,7.389057
10.880592,3.748194
36.970219,28.053736
4.114909,2.240210
10.426239,1.415485
24.946016,8.623892
6.051233,0.534946
18.888756,31.426649
18.287968,29.573277
5.903540,4.366241
5.219455,2.710169
40.161545,49.858379
18.217569,12.774150
26.676567,15.807267
7.142590,2.137104
38.922268,10.679936
12.936819,5.292063
36.627094,40.258770
11.096537,2.616257
22.612499,7.816568
44.693481,22.549160
28.435915,14.372932
15.643220,15.515992
17.076368,8.545911
67.634148,11.423388
24.971348,22.032270
14.944848,7.129516
15.910864,13.323925
32.239861,7.128499
46.075684,54.635719
56.792286,37.667076
55.671696,23.238791
7.626235,0.713611
46.410675,28.913368
4.421993,3.356249
33.236061,14.644221
63.921749,86.386169
26.677317,11.094324
26.967180,6.922047
47.003025,16.934090
67.771828,69.465996
19.588142,20.042524
14.710102,10.107583
24.088848,20.271463
9.704066,7.806688
7.993276,2.056508
111.179962,76.279152
14.413637,5.105816
5.177152,0.836893
24.993681,39.600155
15.827435,13.420030
5.133095,4.441159
8.620652,4.176419
31.108768,44.620998
12.098009,35.927055
30.905676,4.394920
45.302681,56.648457
56.869026,41.953945
11.163989,1.210509
15.072219,27.591862
18.566221,8.133638
7.834784,10.136481
22.443954,33.644924
13.787650,8.400302
17.716339,1.860258
5.919894,2.937113
72.382767,16.054131
32.131680,38.291348
7.549730,3.684201
16.205271,6.288161
8.002557,2.511026
29.392179,9.187168
12.623141,14.002474
14.059498,6.067434
14.637567,16.128963
12.975319,1.394312
15.010891,13.659313
35.619267,17.686094
32.597046,12.894000
9.282610,2.426329
5.268106,2.838043
11.149620,9.843236
21.353685,22.592005
46.321541,17.029501
29.647064,21.963634
12.105206,2.018648
40.366573,67.124039
8.372158,15.716776
25.526171,16.750893
28.295181,13.162988
67.267082,19.944794
50.371639,35.866657
49.350552,28.093636
43.296993,54.153927
37.093384,26.074440
58.315910,26.169178
16.701235,49.013653
20.046032,1.331390
12.222545,6.038954
33.352291,10.777055
34.323322,46.261127
10.881413,6.227541
13.106843,2.886176
17.854229,26.943266
9.823774,3.975720
17.135618,24.247557
30.296370,5.048674
5.184377,2.792399
25.557825,8.107993
40.358040,22.746923
41.360947,19.058243
22.169024,6.810575
5.731043,2.280903
16.326492,3.769837
13.245034,13.452550
18.231743,4.604194
11.390507,10.867324
40.557415,9.946234
11.107196,2.607413
27.823034,8.166102
28.756098,35.378380
19.258537,11.642161
35.248661,13.798485
61.451038,135.722122
10.407827,2.169675
77.946404,44.064968
17.393845,14.731402
23.844585,22.112637
31.203081,61.706680
41.937168,29.893232
14.441270,1.918919
28.934158,18.032070
18.638329,17.536810
57.749378,23.553743
40.686176,33.565842
45.729950,8.541460
14.197085,4.289586
21.572472,36.523926
5.301166,3.720799
32.453705,8.536324
50.733410,40.154835
30.655460,25.118805
52.291744,20.663443
45.701027,13.066809
13.101043,10.480910
12.138189,11.861465
38.157578,18.872766
45.466621,22.814583
10.664849,21.325188
21.460133,14.505528
24.343603,13.466187
8.591315,1.154685
25.215456,4.920313
11.706489,8.481520
42.209774,12.024750
40.798306,6.646240
8.769460,6.237988
9.904537,8.442808
25.949284,14.466783
52.113682,31.350191
40.295399,34.393116
6.949892,5.503477
30.009556,30.485468
5.391028,1.025442
35.104744,9.053512
4.286255,0.287482
11.718586,12.706496
63.084564,91.182144
73.926254,55.214550
25.374668,18.440722
22.185486,6.485037
7.782019,2.187542
40.399582,13.198906
5.641220,1.061450
10.006700,3.072862
35.519882,4.958517
25.826864,22.052055
23.992222,23.305014
11.616838,9.502717
64.838371,91.417908
37.063095,35.465153
20.804104,3.754172
30.828026,4.053308
34.388329,14.477671
22.762293,5.111468
11.728991,8.130864
58.217533,50.460751
19.645800,19.015139
24.173536,17.158113
6.662725,5.225727
12.673707,3.441930
12.276814,4.754916
22.968866,6.565078
17.105343,11.242369
11.948934,3.195130
11.924900,21.212976
40.756535,27.212019
19.497751,7.922319
42.688942,24.233421
23.122822,38.792904
23.346231,7.513294
4.522500,1.021916
31.162670,54.187321
58.260601,22.164656
77.011131,147.413376
18.114923,8.676949
23.381620,5.947390
26.716278,10.805448
32.126053,29.769287
6.184503,5.044097
30.163279,11.910132
109.881729,66.198654
23.142536,12.441507
10.463787,3.739481
25.345139,13.850903
8.909415,2.160504
32.873978,8.929349
31.277195,16.708532
29.894812,11.871125
13.975613,4.087452
70.241684,58.958588
55.684280,63.718563
71.868263,82.187912
54.017811,23.103249
111.098610,72.127380
48.948788,10.672733
46.363567,10.771070
43.220791,17.087063
22.309973,15.085849
12.089163,2.886130
17.202971,10.470082
9.447901,2.754400
27.502541,21.533491
38.209026,11.504838
31.682238,14.736775
14.129131,8.514410
40.636265,24.006456
7.896670,2.275374
20.335714,7.164213
53.569443,95.547356
6.321982,2.079888
21.193073,12.965329
14.548662,12.684564
8.801003,3.937883
58.250572,36.758789
55.314655,33.520145
10.003085,3.149256
15.562117,6.511384
23.532187,15.814232
5.891231,0.116025
12.393204,3.672248
88.620132,141.272995
10.410993,6.246234
29.278675,14.204708
68.833618,41.969604
7.512654,2.108513
36.728931,21.134111
35.085651,17.327265
19.753918,14.681174
16.497803,50.514156
7.854769,3.109682
82.875275,84.502121
25.718977,29.613394
4.749534,4.865211
9.181726,0.822726
6.475301,3.719673
35.625702,50.366280
34.736923,19.332901
6.788873,1.663606
13.502493,3.548889
13.381419,16.706278
5.844014,6.139374
53.382164,12.752429
18.755388,7.713502
10.991961,9.907133
6.587076,2.490107
22.733276,28.592510
14.950745,16.785078
25.078335,18.982336
33.541618,26.261986
29.513706,11.023182
10.175778,4.796583
26.297651,5.037452
6.743914,5.663138
10.685389,5.157721
14.164660,4.589414
4.894915,1.517463
19.968021,13.469028
53.620770,19.458464
37.858368,136.523682
16.894823,10.805611
22.348558,25.878138
9.636357,3.785034
13.504450,7.547318
46.638626,34.732269
11.158456,9.006694
18.019859,2.202497
9.680558,3.265139
7.331451,2.134497
9.310843,3.749034
5.997290,4.785757
43.660519,21.677368
24.083082,14.655266
56.812641,94.024933
26.648645,6.430578
49.998734,25.994360
8.150330,5.500132
49.902084,24.517511
40.324184,44.701889
6.994951,3.706693
37.680504,14.661135
15.258614,11.308863
22.447021,28.864288
25.076521,15.443073
14.638020,14.547508
34.391094,9.735494
13.096496,9.544505
38.086845,38.438473
43.951080,31.656300
31.762787,1.879798
15.036248,5.450949
36.339439,78.821350
20.340124,7.903799
18.235970,9.112228
21.440712,8.166254
68.530510,34.905773
57.342278,77.917809
21.155848,22.256195
11.500563,1.999460
50.287472,14.134809
16.374794,7.007110
28.967093,10.668459
13.774148,13.425800
34.385841,25.676208
12.045059,4.103393
34.836941,51.180042
23.157864,17.301785
28.953697,14.017699
49.817566,25.300680
56.158646,21.773514
44.451248,9.999218
34.856819,13.866141
16.224977,2.487183
34.587421,17.060085
41.805801,21.742933
40.798691,55.308037
42.936707,10.796326
13.919651,8.646165
38.362816,11.545355
23.113729,5.332714
6.055246,2.716714
22.324341,3.578032
13.133452,2.834785
19.916767,6.143409
16.531202,12.508841
17.481527,7.573572
41.662354,33.866493
5.379215,0.819906
39.440788,26.265453
9.165771,3.537402
16.342213,2.946355
21.478027,26.032614
44.431435,33.963585
21.868252,9.664783
13.133748,4.253714
23.308552,9.941696
39.036385,53.096348
16.122536,4.272682
39.119724,58.445690
35.296402,16.303835
13.745757,3.572809
14.474059,12.011057
44.678490,31.059780
33.028946,11.998335
29.281286,16.122805
9.359104,4.906929
45.013283,26.020164
28.000456,37.408997
11.089726,18.554487
11.031265,3.499442
28.855789,6.328982
25.017323,38.827133
10.593637,5.647696
5.641130,0.830824
29.366560,9.741376
28.777464,5.748686
34.438118,19.545048
17.502859,4.558201
18.911152,58.928089
41.496059,8.997746
24.021603,12.195484
6.512066,4.060940
47.261768,18.614302
7.126342,2.702418
47.249165,20.403053
29.744038,20.202879
5.655750,9.446684
9.896173,28.184185
4.957104,1.964557
26.788265,9.907743
12.567121,21.691837
36.000416,20.629892
4.682254,0.719528
14.542129,5.551408
6.939054,5.986143
25.661947,15.338729
69.303780,27.888655
32.836662,25.649269
23.664972,15.747211
26.574389,41.667408
23.665304,47.230862
33.622196,17.001078
29.520372,8.559941
33.453323,10.224323
38.657475,9.489783
49.403809,54.721519
27.219410,4.144109
5.545156,1.057622
7.566012,0.244562
47.387482,92.788139
15.879810,18.201372
9.393794,4.747261
28.503813,19.104500
43.349239,48.406731
10.399346,3.239416
20.452002,23.888849
4.576964,1.619251
40.457840,13.834949
32.643993,18.772150
5.758251,0.576264
39.104824,19.938231
6.833392,4.046172
47.755474,24.514166
12.655184,2.954750
37.135601,62.707329
30.542431,8.990229
34.739555,24.151197
13.612814,5.888973
9.180388,2.684962
8.585146,4.131888
9.366784,2.891473
15.894845,2.913948
7.405715,11.261642
15.926858,6.843315
32.444077,10.297894
33.795334,8.902216
9.398826,22.315794
37.295330,36.274715
46.070919,19.411150
9.377995,4.902573
24.461546,15.425212
27.802919,61.991070
7.629180,3.501902
49.157215,40.715034
24.493296,10.789899
25.544039,35.394424
19.760359,6.871161
9.885201,5.664912
25.065792,15.664570
12.092973,4.182074
17.763992,14.334025
10.324599,6.430882
45.485703,38.734104
9.342580,3.132623
15.979532,13.441209
11.114339,5.550147
11.133101,3.083065
43.710091,11.359970
7.544817,3.556770
20.747637,3.946434
79.919945,23.216541
25.724810,10.661242
19.510733,4.195487
57.115421,16.891380
19.394871,8.867571
13.266814,14.618872
15.312325,7.142503
29.522287,9.771508
8.305488,6.183393
36.251091,15.784076
60.507797,18.468090
10.924292,3.791202
4.878356,2.689261
42.278088,36.822552
13.391533,27.975807
40.267803,51.350983
11.092269,5.978042
11.162268,8.033670
18.963236,5.311779
50.062870,24.100124
31.996294,9.970103
16.518147,11.041939
19.025501,16.829357
25.515520,13.308364
19.101717,24.803802
30.166918,44.843956
4.842259,4.266718
44.710476,28.266460
16.098022,11.545148
31.276266,7.488214
7.618251,1.328092
36.955246,17.573902
26.551458,24.110352
50.515446,22.579504
8.814320,0.997566
17.110586,7.300702
27.069134,8.715090
6.235894,3.429794
6.335371,3.982721
29.906340,31.011362
40.148914,21.038046
11.467119,5.159762
27.712038,12.630184
34.876217,11.786278
15.143308,2.985030
16.631784,3.570402
27.738337,18.396906
17.579866,15.328065
66.143936,52.670540
25.146576,41.097221
38.192726,35.559547
97.755470,60.553215
21.586891,15.366059
16.883320,6.440872
37.625980,17.563437
11.199531,4.729587
35.731743,49.638103
14.443470,7.021173
33.280029,11.643066
10.337759,26.023455
21.513453,10.121668
7.634577,2.039210
15.021922,3.070133
31.895283,9.312189
54.334389,22.337294
36.731022,54.107563
34.984230,16.742825
24.004459,18.754116
8.511126,1.225685
13.566664,7.028641
40.289520,22.505299
38.107864,20.609505
13.391726,2.392011
19.778864,10.351904
25.419823,6.816431
22.538399,10.167034
37.386021,12.195110
39.357529,40.326889
74.743538,17.926527
17.892204,8.306679
31.260624,22.861095
22.464422,11.732711
5.417091,1.147976
39.603382,16.810383
14.212767,4.407257
18.125343,14.116415
12.497153,24.540516
26.539618,13.287169
43.416748,15.092838
39.014023,11.850050
38.949314,17.910172
38.704556,44.848644
12.417252,4.526845
11.555249,0.651507
20.201763,41.983082
23.045254,6.733860
44.064190,42.515602
28.547678,24.761314
29.082100,11.176780
26.766970,10.662824
22.532658,12.357625
25.649012,13.247007
8.870584,0.717991
26.269371,22.059933
9.477638,10.673838
24.241207,11.099664
23.890104,27.613121
42.354790,10.875691
30.534304,25.425999
19.970924,6.332466
19.965302,12.225083
33.077763,8.394692
23.589737,6.888036
18.011688,16.118038
62.723503,96.475204
8.454633,1.604584
21.710550,20.725260
7.187450,2.706336
34.589493,33.238937
59.375839,22.566797
7.216835,2.826803
33.779007,32.975101
42.626133,33.204418
8.442807,13.448073
63.447884,91.689522
43.619564,11.238729
23.254547,6.918887
7.604480,2.055161
34.611931,32.939823
29.251707,16.837486
30.245966,17.903502
42.217953,6.318844
42.481609,27.540970
38.434998,10.620728
33.016724,5.737164
46.766075,25.251488
30.458855,22.796600
34.101219,9.902528
37.031952,46.082287
26.397652,29.615088
15.997130,24.490877
41.884209,47.877090
27.331295,15.610743
18.305143,18.842182
26.017399,14.400819
11.180079,45.372974
31.043331,21.545418
81.749344,83.558334
53.254570,23.435045
45.993698,57.273891
17.792091,8.123480
5.614671,1.807563
8.626620,0.841553
38.984024,15.364820
83.459145,48.887985
17.201433,5.213846
10.523755,15.752847
11.134327,12.501803
24.688442,8.050667
5.507522,1.598403
19.288290,6.405090
16.828344,11.280209
16.542393,6.684910
14.735697,4.362562
11.306173,4.016106
5.195069,3.953296
4.848940,1.182037
6.717965,2.640388
5.700130,4.445926
30.907181,23.980415
5.326181,2.753520
20.090858,9.263235
8.605092,15.380025
39.792583,21.853664
6.139339,6.148085
10.174691,16.339771
36.471340,14.962581
20.798023,8.660968
43.193630,27.158672
31.097635,14.597430
9.427346,10.885670
44.350620,46.530689
18.220959,21.918608
15.235421,16.999912
11.004634,7.420464
12.219030,2.405154
53.804317,16.282057
18.514359,5.496080
118.584557,333.638550
8.670874,4.661259
34.711342,35.764481
28.051743,17.397158
8.712054,3.363564
10.770588,3.287602
21.957699,11.424092
8.752863,3.323769
20.939138,21.561462
53.681728,8.718112
86.709244,163.275146
37.575901,13.210920
10.342146,5.371923
7.354282,1.370115
48.889881,24.857037
27.491716,10.257701
32.639271,15.363574
5.718668,2.267539
28.162796,27.176559
18.023460,6.017665
10.136068,19.295031
39.491867,28.732637
13.011061,23.607090
68.021660,32.721336
17.105703,11.922069
39.888958,5.363812
15.446816,12.876338
72.340805,10.252422
9.245237,2.106381
36.431534,21.670048
53.997231,24.033436
21.945656,43.768913
61.613781,24.884377
13.273719,8.925306
56.282108,19.652020
10.782466,9.665143
37.824577,12.951174
29.812021,22.232424
11.281895,7.466569
55.245167,28.312756
23.837770,8.291241
75.012321,58.473553
21.476162,50.209198
31.768650,55.709641
27.348793,25.873596
22.558886,10.442003
11.533633,6.094174
12.469022,12.695281
5.861602,1.903421
7.232586,2.944060
13.885417,8.880299
12.188169,19.309072
4.169131,-0.085996
57.312450,15.142910
29.075941,30.977179
35.258408,30.019238
13.909769,3.402009
11.546135,3.575969
11.432046,4.833814
24.716249,22.176622
15.074863,6.407423
46.058014,42.572926
6.669775,1.630873
90.468315,41.071201
21.423544,5.040445
30.123703,26.553738
111.161713,96.925224
18.327423,14.034648
37.186214,19.237103
50.107014,13.729741
11.574107,6.544604
5.638780,1.366246
28.657797,18.934301
7.109135,2.567168
31.875036,21.037796
11.569798,2.794012
21.212431,16.236235
61.729492,89.817665
49.073128,26.319685
14.865749,12.448400
12.527852,8.324424
34.604790,38.692242
19.390148,16.941700
14.731580,3.571107
63.629299,75.541161
25.818907,9.487619
8.695389,3.557482
41.795120,22.974504
17.818884,18.765242
12.933417,7.412739
7.007106,2.396787
28.939062,27.627975
6.568772,7.649334
46.000519,50.968628
19.126699,9.043118
34.496281,11.929476
57.160240,96.948326
40.732094,17.423094
32.125820,6.697038
58.713268,15.216700
7.548674,1.385355
7.389702,0.851340
31.531084,11.037985
39.788746,50.003895
45.960495,29.637724
16.505001,14.864341
5.811377,2.222581
31.026756,10.214130
36.630882,7.486658
36.639133,14.318616
28.122202,29.580305
13.037748,5.906375
42.645889,35.015514
33.839493,57.466148
65.015991,22.548544
17.271996,3.503283
9.054618,11.003600
18.827187,5.123198
23.727619,16.499317
36.550564,20.225193
30.629164,8.410902
16.751949,12.008786
27.782572,7.245313
48.068943,34.339359
5.722269,6.918646
38.346542,6.586977
65.944839,54.857124
54.773590,66.011665
37.568768,16.638695
19.935207,8.061353
14.770890,2.703438
5.689298,5.220590
19.224453,11.482196
34.692402,7.230355
8.969855,2.692825
16.274817,2.460125
13.909604,39.668293
16.242056,3.527849
40.533463,20.733488
5.322472,2.460851
16.323786,14.738904
20.318945,14.173395
27.427956,13.866696
11.102580,9.258118
26.128727,12.027128
20.987028,11.579082
44.491436,27.050140
26.774683,15.689447
28.932295,22.169773
11.699166,5.034281
8.448582,1.447353
37.358570,23.947330
42.256241,11.685319
11.289374,7.980829
7.281898,3.212076
44.243561,44.949745
49.252518,23.663031
10.465746,4.973482
10.680069,2.468173
6.700718,4.316495
20.744364,40.466469
11.181385,7.691935
24.943346,31.293650
37.964279,10.370414
39.578175,83.108040
45.690773,63.142673
44.235359,25.293804
22.623791,12.166800
21.256920,3.340998
41.601078,16.351728
9.382692,5.554750
37.147400,26.836912
25.943430,4.613518
46.899677,14.009857
19.874601,3.493971
25.053154,37.651649
34.690037,7.147120
14.834058,16.618423
10.225324,4.050220
28.091845,31.394661
30.770660,21.117531
12.008019,7.461595
13.322989,2.312828
19.814684,6.322003
60.741631,11.043092
33.313469,16.409485
96.349945,65.809166
14.964104,3.719159
30.380939,9.662129
57.044037,31.322912
6.811257,3.385831
30.692680,18.553047
18.456732,3.426222
32.186420,12.579347
11.594521,4.427419
10.574150,2.817507
4.970055,1.767437
15.059371,5.926204
22.912395,23.227077
82.645760,392.123932
51.121552,35.949944
32.353706,14.209018
8.822529,3.532335
11.114252,5.275727
48.867744,10.261565
59.588535,16.934595
28.213001,7.954762
28.293127,7.134569
26.630058,7.727404
20.735731,4.485320
18.815489,15.518937
32.330029,25.718283
10.181253,4.325135
26.873009,10.777552
16.961634,7.873882
33.167568,9.448954
8.513242,4.991868
11.762891,8.799846
86.352196,76.864380
5.816588,3.748653
55.313274,24.958447
11.903059,2.165355
32.360905,22.771914
9.507901,4.890705
8.989082,4.760227
12.738674,1.665466
64.795044,72.051582
23.737267,33.552341
14.626916,26.907238
4.988088,9.578073
5.076254,1.388791
36.138229,7.094161
36.597870,18.835440
39.213226,14.129416
11.693829,1.496926
22.261866,3.273510
23.631474,16.948450
36.624485,10.221440
8.983920,9.331855
16.232016,8.624993
27.338888,12.062761
5.765008,0.990486
34.571091,20.565411
14.580247,4.891766
13.088325,5.606390
29.194342,30.297924
9.953491,3.182813
24.514528,13.210294
19.664330,14.613564
53.517616,105.488190
18.861397,6.476331
28.742830,26.440210
17.275183,14.653666
19.568552,7.265271
34.149460,51.272057
9.498729,17.501627
10.455260,2.203326
4.726026,1.022763
33.829151,26.272711
6.244028,1.405076
8.081610,1.843436
41.516945,12.532335
30.615376,7.586820
12.576268,8.033097
36.245987,31.536243
99.664482,111.411110
7.166505,7.812002
63.687027,56.098087
26.376635,34.555984
14.981011,3.654893
37.643093,9.455519
36.661705,19.347338
12.153335,14.812910
18.814699,7.520948
43.809772,52.026775
26.593134,18.548733
23.697392,18.520216
11.472152,5.627944
33.315224,10.388060
27.820457,10.276374
53.791412,16.371035
43.451424,62.652832
45.828148,64.204178
9.281574,8.343964
45.950729,23.880333
44.120167,95.642242
12.066384,3.166660
36.374630,10.473006
